,name,date,rating,review
33,"
    Patedus
  ","
    Jun 3, 2021
  ",9,"Despite the fact that Diamond, Pearl and Platinum are my main childhood Pokemon games and the ones I have the most nostalgia for I definitely consider Pokemon Black & White to be my personal favourite games in the series.
I consider this game to be the last ""amazing"" game in the series as it pretty much did everything right, from its design to its music to its story to even it's aesthetic. The mix between 2D and 3D graphics actually brings an amazing amount of style to this game's visual approach as it allows for a lot more perspective and can actually create some of the best atmosphere in the series and it also prevents the game from ever looking dated. The music is extremely memorable and quite funky at times but also rather engaging to the point where it actually makes certain battles in the game a lot more epic and intense. The Pokedex for the Unova region is probably where the game can be considered weak in comparison to most of the Pokedex's that came before it however the fact that you can only capture the regional Pokemon until the post-game is actually a great addition as it allows you to build a more diverse team that actually ends up holding more sentimental value to you than you'd expect. But by far my favorite thing about this game is surprisingly enough its story and characters simply due to the fact that a Pokemon game has never directly gone as deep into it's story as Black and White has."
34,"
    manuel812
  ","
    May 29, 2021
  ",10,[SPOILER ALERT: This review contains spoilers.]
35,"
    LordJazbin
  ","
    Apr 19, 2021
  ",6,"Story is bad, but not as bad as before, Pokémon designs are horrible, more inspired by Kanto than ever and most of them evolve at high levels so you won't be able to see their final form in the maingame this time around, maingame is short and difficulty is a joke... But... The game is pretty fun to play and it improved a lot all of the flaws Diamond and Pearl or Platinum had. It really feels like a DS game, not like those. Also the music is as always very good."
36,"
    Warbringer
  ","
    Feb 21, 2021
  ",8,"Well made game,the fact that only 5th gen Pokemon is available until you beat the elite 4 and then all the other gets available and you get to revisit the region and catch them all is awesome"
37,"
    Sr_PuXiToPuiG
  ","
    Jan 3, 2021
  ",9,"Probablemente el Pokémon mas maduro de todos, incluyendo un debate moral y ético bastante interesante."
38,"
    BeeSting1
  ","
    Jan 1, 2021
  ",9,"For fans of the old versions, there's a handful of new features in Black/White to embark on the adventure once more.

Similar to other pokemon games, the adventure is similar. Your adventure starts off in your home in a small town in the region of Unova. Soon after you will be given your choice of the starter pokemon. Three of them possessing the types: fire, water and grass. You will be accompanied by two friends that will embark on a journey with you to fill the pokedex and collect all 8 badges, beat the elite four and become champion. They act more or less as helpers throughout your journey. I would like to note that there is much more personality in each character compared to older versions, which gives the story more of a taste. Now as you all know there is always an antagonist that is trying to go against the common good, and in this game it would be Team Plasma. I don't want to give too many details about this organization, as that will spoil too much, but I like how the game had them impact the storyline in an interesting way.

Another great addition to black and white is the replay value. Not only is there wi-fi to keep players occupied battling it out with others, but there are plenty more to discover after the main story is completed. All the other pokemon in the national pokedex are available for encounter after completing the game. A lot of people probably wished they were available from the get-go, but its good the game forces you to use the new pokemon first. The elite four also become stronger after you have beaten the game, so that you can always go back and have a challenge or get a good amount of exp.

The most distinct aspect of pokemon black and white at first glance is probably the graphics. Yes, the graphics in battle and the environment are greatly improved. Especially the 3rd city you enter. The buildings and the camera angle produce an amazing view of the area. The bridge that leads to this city is great looking too. The only objects that appear as sprites are the people, but all environmental things are 3D models. They did a great job on the improvement of the graphics. Everything looks really cool. For the sceptics this is obviously for the DS' standards.

If you do decide to buy this new version of pokemon, make sure to check out the differences in the versions, because not only are there pokemon differences, but there is also certain location differences. Depending on what sounds better for you, you should get that version. There are a bunch of black/white version comparisons on YouTube or Google. Just search it up.

Thank you for reading. If you enjoyed my review please add me and track me. I will write more."
39,"
    Arket
  ","
    Dec 13, 2020
  ",9,Zajebista gra zasługuje na co najmniej 8.7 oceny użytkowników no ale cóż Metacritic to dziwna strona i byle kto może dawać opinie
40,"
    Krossbone
  ","
    Nov 25, 2020
  ",10,The best in the mainline Pokemon series beyond a shadow of a doubt. It's got the greatest number of original Pokemon introduced and the best story of the main Pokemon games.
41,"
    assassinader200
  ","
    Nov 17, 2020
  ",9,"""Pokémon Blanco"" para DS es sin duda un gran videojuego y probablemente el mejor que ha sacado la saga de Pokémon. Fue lanzado en 2011 y puedo decir que es un de los juegos de Nintendo al que más horas ""habré metido"" (unas 150 horas). No es para menos, porque aparte de contar con una historia interesante y divertida lineal a través de la ""Región de Teselia"" en la cual nuestro entrenador viajará a través de diferentes escenarios,  también puedes conocer ciudades y pueblos (especial atención a Ciudad Porcelana), explorar zonas ocultas (me encantó explorar la ruta en la cual hay un desierto y ruinas por descubrir) y enfrentarte ""como buen juego de Pokémon"" a combates a manos de otros entrenadores.
El objetivo es típico, derrotar en combate a los líderes de los ""gimnasios Pokémon"" distribuidos en diferentes ciudades y cada uno supondrá un reto. Al final, nuestro pequeño héroe se enfrentará a la liga Pokémon. Aún así, tiene una verdadera trama, la cuál es derrotar o frenar los planes del ""Equipo Plasma"" y a su líder, ""N"". Su objetivo es liberar todos los Pokémon de los entrenadores y así dominar el mundo. La historia también tiene toques enigmáticos, personajes sombríos (N principalmente) y escenarios bellos, además de poseer una gran variedad de Pokémon normales y legendarios.
Otro punto positivo es la banda sonora, sin duda la mejor que se ha incluido en un juego de Pokémon y una de las mejores que habré escuchado.
Sin duda es un gran juego. Repetitivo; desde un punto de vista sí, pero este se trata de un juego más complejo y elaborado de lo que parece en la carátula."
42,"
    evelio28
  ","
    Aug 8, 2020
  ",6,[SPOILER ALERT: This review contains spoilers.]
43,"
    Laught468
  ","
    Jul 21, 2020
  ",9,"Pokémon Negro y Blanco me parecen de los juegos más arriesgados de la saga, al quitar en un principio los pokémon de otras regiones y contarnos una historia más atrevida. La banda sonora es espectacular y las rutas son fantasticas, dando diferentes caminos y siendo generalmente más largas y por ende más retadoras, la dificultad está a un buen nivel y los personajes son de sobre saliente, muy diferente a lo que la saga nos tenía acostumbrados. El único fallo que le pondría es el diseño de algúnos pokémon, es de esperar que no todos gusten, ya que entre 156 nuevos pokémon (Un numero a destacar) algunos serán y otros no de tu agrado, aunque algúnos se sienten que están fuertemente inspirados en los que se nos presentaron en la primera generación."
44,"
    FelipeGarou
  ","
    Jul 21, 2020
  ",7,"Um bom jogo,boa história, personagens muito legais, porém a dex é muito capada,mas é um jogo muito bom."
45,"
    anxotheboss
  ","
    Jul 21, 2020
  ",9,"This game has a very good plot, the history is a bit more adult than te other games', and this is very good. Unova is a fantastic region, with a very different atmosphere. In general, I think this is the most adult Pkmn game, and the most ambitious and different one, and also the best."
46,"
    OrangePlasma
  ","
    Jul 16, 2020
  ",10,"Generation V of Pokemon is my favorite but this game is, in my opinion, amazing. One of the best villain groups in the entire series, led by one of the best characters in the entire series make this game have the best story, in the entire series. As far as post-game content goes, this one's chock-full of stuff, especially for Pokemon."
47,"
    Miotke
  ","
    Jul 9, 2020
  ",5,5/10 ᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠ
48,"
    Merkup
  ","
    Jul 8, 2020
  ",10,this is so cool bro pokemon white dude big chungus im pogging so hard rn even my **** is hard this game is very poggers and gamer
49,"
    ElSebasPokemon
  ","
    Jul 3, 2020
  ",10,"Sere sincero el mejor juego de la saga principal en cuanto historia y personajes , no se por que la gente la infravalora tanto creo que son los típicos haters que solo toman en cuenta 3 diseños de Pokémon y dicen que por eso el juego es el peor de la saga olvidando el resto de aspectos ."
50,"
    Barracuda36
  ","
    Jun 30, 2020
  ",9,"One of my favorite Pokémon games of all time. The story is phenomenal, the characters are the best in the series and many of the new Pokémon live up to or surpass all previous designs in the series."
51,"
    Hellgates666
  ","
    Jun 25, 2020
  ",6,"Gen 5 of pokemon provides another fun and entertaining entry to the series; but thats all it is. While the previous entries to the generation felt innovative, exciting, and fresh, gen 5 felt like more of the same, without the heart of the previous entries. Don't get me wrong; it's still an incredibly fun game, and any pokemon fan would love this generation. The new pokemon look great, and the cities do as well. It just doesn't live up to the quality of it's predecessors, and I personally found myself a little bored pretty quickly. Still, this game should be played by pokemon fans."
52,"
    Teaman
  ","
    Jun 23, 2020
  ",7,Pokemon games have always been too slow for me. The game is enjoyable though.
53,"
    JuanGamer
  ","
    Jun 14, 2020
  ",10,"Gracias a juegos como estos, es que nos damos cuenta que aveces la nostalgia nos sega de la realidad y nos lleva a un futuro que al final disgustamos. Esto pudo ser Pokemon."
54,"
    sikyu
  ","
    Jun 11, 2020
  ",10,"Nowadays all of us agree that Pokémon peaked in gen 5. Black and White 2 were greatly acclaimed but Black and White themselves are no exception. An original story with interesting characters, the Pokémon soft reboot concept, the perfect soundtrack and aesthetic appeal of 2D sprite design on it's peak compared to the disaster that is Pokémon 3D models all help drive this point home."
55,"
    ThePSButton
  ","
    Apr 4, 2020
  ",8,Una de las mejores campañas de la serie con un post-game igual de bien trabajado. La decisión de presentar solo nuevos Pokémon le da mucha frescura a la aventura.
56,"
    MadnessisRising
  ","
    Mar 28, 2020
  ",9,"For a long time I took the opinion only the first (and maybe the second) generation is great. I saw some of the Pokemon of the 4th and 5th generation and tought to myself: ""what the hell went wrong with Pokemon?! These creatures look so ugly!"" Someday I gave this generation a chance with no high hopes; I'm so glad that i dit this. I got a fantastic game with a beautiful and interesting story from the beginning. (Maybe the best storyline in all pokemon-games) It also feels totally new with so many new Pokemon and a giant (but beautifully designed) map. Anyway i totally understand people when they say ""those Pokemon look so ugly!"" - they are kinda right... I still dont like the designs of the legendaries to this day. But after a few hours in-game you will learn to deal with them and kinda fell in love with some of them. So 9 out of 10 because the Pokemon-design is lacking a bit. Let me tell you, I was absolutely sceptical before playing this game. But I can highly recommend it if you are a Pokemon-lover like me."
57,"
    Arnoldgore666
  ","
    Mar 26, 2020
  ",7,"Historia interesante pero los lideres de gimnasio son un poco faciles, podria estar mejor"
58,"
    Waxretyu
  ","
    Feb 13, 2020
  ",10,"Best generation of Pokemon without a doubt. Not only has the best story out of all the games but also it reached its top with pokemon sprites (that I prefer over 3D models). I feel like it is one of the most underrated Pokemon games, having one of the most distinctive and visible split opinions out of all the games. Some will say that the designs are awful and uncreative but in my opinion, these games contain some of the best Pokemon designs, being Chandelure, Victini, Volcarona, Bisharp, Reuniclus and so much more, ones of my favorites. Another counterargument I hear a lot is that it's just a gen 1 rip-off, but even though it is true for some cases, the possibility to experience a similar gameplay experience with a 151-Pokemon Pokedex with only new Pokemon it's worth it. Of course, there's a lot of crap, but what do you expect from them, the had to make 151 new Pokemon, 151! That's not even close to the number of Pokemon we are getting these days! My point is that they ran out of ideas, of course, but is it too difficult to appreciate the effort they put to create these games and some of the good designs? Is it too difficult? According to most people and the rating, apparently yes. I'm just leaving this around here, and if you found this and made it through this whole comment, congratulations! You're probably either entitled and disagreeing or you were searching for a comment like this and you're nodding with your head, which seems improbable, but who knows. Either way, I'm reposting this on Black Version too, hoping for a person with a similar opinion to find this. And please, if you haven't played this masterpiece yet, just give it a try, you'll definitely enjoy it."
59,"
    Edumiroku
  ","
    Feb 2, 2020
  ",10,"The Best Game ever. A very underrated generation in its launch year, but now, the time has put this game in its truly place."
60,"
    twinklyten
  ","
    Jan 25, 2020
  ",8,Best story in a pokemon game and a big step up in graphics from gen 4 and gen 2 remakes.
61,"
    jiorl
  ","
    Jan 23, 2020
  ",6,"I felt that this game was lacking something as soon as i created my character. It just wasn't impressive to me. The pokemon just looked really average and un-outstanding, and this is probably a polarising opinion, but i didn't like the new visuals of this game compared to previous generations. But it still is a pokemon game, and it still has good qualities about it which makes it a game worth playing . Personally i prefer pokemon platnium and the games before."
62,"
    DavidLFen
  ","
    Jan 19, 2020
  ",10,"Es junto con su secuela lo mejor que pokemon ha dado en la saga principal, completo y muy trabajado, desgraciadamente el juego no fue recibido como se merecía, el juego que la saga necesitaba, pero que el fandom no merecía por no saber apreciarlo, una lástima..."
63,"
    JohnCapala
  ","
    Jan 2, 2020
  ",3,"I wrote this in the Black version: Everyone says that this games have the best story in the franchise but they DON'T. Story is silly as hell, Ghetsis is dumb just revealing his ""master plan"" to everyone every time he appears, Team Plasma is just a bad filler full of stupid dialogues doing incoherent stuff all the way. It's just really DUMB and childish.

The game only tells you something interesting at the beginning and at the very end, because the rest is just the same dull characters repeating their favourites words to remember you what to do. Disgusting. The plot make no sense at all since the moment they say you are the chosen one because: yes.

And let's not forget the bad Pokédex type balance, the MOST linear region of them all, the ugly and Kanto inspired Pokémon designs you must use (thanks GF for improve designs in the new generations), the pretentious the plot is always trying hard to be, the region being bland and similar to Kanto, the short main game...

This game can be one of the worst games in the franchise with XY."
64,"
    JasonBB
  ","
    Nov 20, 2019
  ",3,"Hand holding started here. Difficulty in this game ****, being the final boss the only ""hard"" battle, and it's in fact easy. Pokémon got boring with this generation. Unova map is linear as hell.

For me this is one of the worst Pokémon games. This game doesn't have the essence of Pokémon, even the interface is boring and dull."
65,"
    MazdoTechno
  ","
    Nov 18, 2019
  ",9,"This it it folks, Gen 5
(Ironically as a gen 5 fanboy I never played the sequels, yet)
The pinnacle of Pokémon games (cuz the B&W Anime is trash)

Your favourite Pokémon Charizard? Get’em straight outta here! (Until you can transfer it)
Pokémon White version casts you directly into a new world filled with philosophy, friendship and betrayal
The story is this game is truly great for Pokémon standards and is to this day, the least “safe” Pokemon has ever played it. And it payed off big time
Memorable characters are literally everywhere (shoutout my main boi Grimsley and the greatest Pokémon character of all time N)
The music in this game is truly next level, equal to the superb Ruby/Sapphire soundtrack in my books

The new Pokémon really aren’t bad, some are worse than others but this Generation overall made solid additions to the Pokédex

If you are looking for a traditional Pokémon adventure this one is probably not for you, but if you are willing to play Pokémon differently (don’t mash through the dialogue) then this game will definitely be for you"
66,"
    elolugo
  ","
    Nov 18, 2019
  ",6,Pretty meh... the pokemons designs feel uninspired and the plot is pretty stupid
67,"
    Shadran
  ","
    Nov 18, 2019
  ",8,"Very well made game. Progression is super smooth making your life very easy, basically zero grinding is needed. HM's are almost not needed to progress. Story is pretty good for pokemon game. Visually the world is really bland, concentrating all visuals around gyms. Over all nothing revolutionary for pokemon games but still fun."
68,"
    greninjaX
  ","
    Nov 16, 2019
  ",10,"to this day, this is still my favorite pokemon game. i don't think gamefreak will ever make a pokemon game better than black and white."
