,name,date,rating,review
71,"
    Speedie
  ","
    Nov 24, 2019
  ",8,"Pokemon X is quite the innovative piece of art. The overarching theme of the game, being a lush Paris lifestyle with lots of gardens and villages, follows you throughout the entire game, while still keeping slight contrast. Game Freak had a lot on their plate trying to nudge Pokemon towards the world of 3D, and they did a great job of keeping it tame.

Changing up the art style and dimensions of an already successful franchise is tough business, but Game Freak knew what kind of work they had cut out for them. Music carried the heart and soul of Pokemon through the entire game, reminding you that when you enter a new city, or your Pokemon is sent out to battle, that this is still the Pokemon adventure you set off on long ago. The Mega Evolution idea was very interesting, and added a cool new power to play around with about half way through the game. It immediately made sense as part of the Pokemon world, even if you don't quite understand it at first.

The story of the game follows suit with the rest of Pokemon games. It's not awfully original, but the developers clearly tried to draw a line in the story to make it stand out from the rest. In all honesty, it didn't feel like a whole new world, just a new region to explore and conquer, which I loved, though I'm not sure how new Pokemon players feel about the lack of hand holding.

Pokemon designs are fresh, the region and story stand out from the crowd, and there are several new features to get accustomed with and enjoy. There isn't much wrong with this game at all other that it's seemingly careful approach to not diverge from the typical ideas of the Pokemon series. Even then though, they pulled it off well and made sure it didn't fall into forgetfulness. Being not an awfully hard game, it's worth the pickup for anybody with a 3DS looking for a new adventure to dive into."
72,"
    JasonBB
  ","
    Nov 20, 2019
  ",5,"Story **** (thanks god we had the great SM after this), difficulty is the worst by far in the series and the game feel unfinished. After all, those games are not as bad as people say, but are not the best entries."
73,"
    MazdoTechno
  ","
    Nov 18, 2019
  ",4,"This game just gets worse and worse over time, although I don’t “hate it”

Positives
Mega evolution turned out to be super cool
Most of the new Pokémon designs are pretty great
Siebold is one of the bois
Region can be pretty to look at sometimes (although I think that the graphics have aged badly in this game in comparison to the 2d pixel art era)

Negatives
Weak, weak, weak, weak storyline
Awful “rivals”
Team flare is so boring, they are just worse team galactic with flame style outfits
Malva was a good character idea, but was utilized in pretty much the worst way that she possibly could
Too easy
No post game to be found

All in all this game is slightly below mediocre"
74,"
    greninjaX
  ","
    Nov 16, 2019
  ",10,there are so many pokemon you can catch. why couldn't sword and shield be more like this?
75,"
    Kiraki1120
  ","
    Nov 16, 2019
  ",7,"Unfortunately, a little dropdown compared to other Pokemon series. Many great features has been removed, but it still gave a good main game and plot. But the post-game was the biggest downside of this game. There was very few things to do in the post-game compared to other Pokemon games and training Pokemon up to level 100 was a mess of repetitiveness in this game."
76,"
    maxspin
  ","
    Nov 15, 2019
  ",7,"As someone who have played every single mainline pokemon game I can say this one is ""ok"", but it lacks substance previous games had. It's still nice to see pokemon in 3D, thought."
77,"
    carloscoffanni
  ","
    Nov 14, 2019
  ",10,[SPOILER ALERT: This review contains spoilers.]
78,"
    Farmermoe
  ","
    Nov 10, 2019
  ",9,"This is what my childhood was based on, heavy bias but I love this game. Say what you will about the story, I think it’s one of if not the best in a mainline Pokemon game so far."
79,"
    Aquvamaen
  ","
    Nov 1, 2019
  ",8,"A very underrated game in my opinion. It is really a tremendous little game, not as good as many previous titles mind you but still a good game. It was the beginning of the future for Pokemon with 3D models making it`s first apperance and also Mega evolutions being introduced to the series. with over 700 models having to be made, and also adding animations for the new megas. This made the game lack in other areas, we didn`t get many new pokemon and the story was a bit meh. But even when it`s lacking in certain areas it`s still a very enjoyable game, I`ve played this game several times and I enjoy it every time. Many of the new pokemon designs were very good. The game likes to hold your hand a lot through the story which is a bit annoying, but still doesn`t take a lot out of my enjoyment of the games. A lot of fun features was added to the game, like chain fishing, and also brought back the pokeradar. If you`re just getting into pokemon, or haven`t played it for a few titles i would really recommend starting up with these titles."
80,"
    new2dsxl
  ","
    Sep 6, 2019
  ",9,"Once again, Game Freak hits the nail squarely on the head, making Pokémon X and Y an excellent new addition to the series' expansive library. Thanks to the simultaneous multi-region release date more players than ever before will be able to experience first-hand that indescribable sensation of unearthing brand new Pokémon that have nimbly avoided the dreaded internet leaks.

A wonderful blend of excitement and nostalgia, Pokémon X and Y evolves the core series with its impressive polygonal 3D environments and magical camera angle mastery, adding a few technical adjustments along with a brand new Pokémon type to the original formula that we all know and love. It's not quite a revolution — and is hindered slightly by the meagre use of its host platform's glasses-free 3D capabilities — Pokémon X and Y is sure to steal the hearts of Pokémon fans new and old alike."
81,"
    riken
  ","
    Mar 2, 2019
  ",8,"Revolution in the Pokemon games, I got a 3ds just for that game when it was released and didn't regret it. If you were a fan of older Pokemon games it's a must-play."
82,"
    Halfnerd
  ","
    Jan 26, 2019
  ",6,"While definitely still a good game, I'd say this may be the weakest example of a mainline Pokemon game since the original Gameboy games.  For one thing, the game is incredibly easy.  Not much else to say about that point. The music is also subpar compared to previous and later entries in the series.  The story is boring and a tad nonsensical. This game just doesn't properly capture what i believe is the personality and character of the Pokemon franchise.  This game does have some strong points.  The new Pokemon in this generation are probably the second most all-around great group of monsters to-date, only to be edged out in terms of consistently good designs later by Sun and Moon.  The human character designs are really good as well.  This game does make for a decent starting off point for newcomers, but it may make them think all of the games in the franchise are this easy.  The game looks nice considering the hardware its running on.  Not a bad game, but definitely less than what I would expect from the Pokemon franchise."
