,name,date,rating,review
52,"
    Ira101
  ","
    Aug 1, 2023
  ",8,I played this game about 30 Hours so far. Really good mechanics and I like the Engage rings it adds more fundamentals to what character or teammates. The story really falls off when you lose Hero marth and the others. Really reminds me of the red wedding since half the rings are in captivity and the daughter of the main antagonist is now on your side. The side activities are just like three houses but the game design and are much better in your base than the previous one. The battle layout however feels quirky but the game really isnt all that bad. Alear is a great protagonist and at first i didn't like the design but the character felt more in tune than byleth in three houses.
53,"
    Maradum
  ","
    Jul 31, 2023
  ",7,"FE Engage has the difficult task to come out after Three Houses, which was the first very succesful FE game in the west. Many people that liked 3H might not enjoy Engage as much – while FE veterans are more than happy about the amazing tactic gameplay it offers

The story and writing is the weakest point here, with the main story being super tropy, nothing special and just a very basic narrative. Good writing comes through in the funny and interesting support conversations that bring a lot of color to the characters.

The art style is extremely colorful, might be a bit to comicy for some. The game itself looks amazing though.

The shining star is definitely the gameplay, which is absolute peak turn based strategy combat. There is a vast variety of unit types so that each playthrough is unique. The Emblem Rings offer eve more tactic options as each Emblem offers special abilities.

The Somniel as a hub fulfills its purpose, but there are many activities that just feel annoying, with little rewards, like „polishing your Emblem Rings“ or wyvern riding. Those boring side activities could be removed to put more focus on other aspects as they offer little to none to the game itself."
54,"
    Lani337
  ","
    Jul 21, 2023
  ",8,"While I understand everyone who doesn't like this game, I disagree. Yes, the story is very bad for Fire Emblem standards, however the gameplay might just be the best one in the series. The graphics look amazing, even though the artstyle is controversial, I liked it. Emblems are fun to use and need a lot of calculation to be used efficiently. The OST is great and the battle animations have never been better. The Somniel is a way better feature than the monastery, since you aren't forced to be there in 50% of your gametime like in Three Houses. The new Characters on the other hand feel kinda boring and Supports aren't great. You can really feel that the Gameplay was made by people who love Fire Emblem. The Story and the characters however, are not."
55,"
    Serperiorgaming
  ","
    Jul 8, 2023
  ",8,Although the story is bad and the dialogue is cringe the gameplay makes up for it. This is the most fun I've had on a fire emblem game
56,"
    yangfanhong
  ","
    Jul 7, 2023
  ",8,"The Three Houses is better. But Engage is still a decent game. No need to be too harsh, right?"
57,"
    svileng
  ","
    Jul 1, 2023
  ",8,"My first Fire Emblem game. Overall I'm really enjoying it, it's a solid 8/10 for me. Dialogue between characters is pretty bland at times, and the overall story is average - these are the main downsides for me. Lots of people seem to hate the character design, but I personally like most of the characters and how they look. Not all are great, but the worst ones don't bother me at least. The combat system and mechanics are fantastic, battle choreography and animations are excellent, maps are interesting. It's fun enough to make me keep coming back after 75+ hours."
58,"
    Ripper36
  ","
    Jul 1, 2023
  ",9,"I am a big Fire Emblem Fan and i know there cant be no ""Three Houses"" again But i have come to really
like Engage.  Yes the name **** and the red/blue hair on Alear is lame but its still a great game.  Story does not pick up until you are 6 or 7 Chapters in then i get decent.  Again this is no Three Houses story but the really upd the combat.  It really good prob the best in the series.  Now the Graphics really impressed me **** time.  Its a nice looking game.  All said,  Its a very good game with alot of hr to put in.  Good Job Nintendo!"
59,"
    jacktwelve
  ","
    Jun 29, 2023
  ",8,Fire Emblem engage is a solid game with some weaker writing for the main story especially in comparison to the last 2 mainline games however what matters in video game is the gameplay and this game absolutely gets this right and that something that I actually think games does better than the last 2 games. As I as had much the combat mechanics of this than I did with the last 2 games.  But one thing for this game is not a 6/10 game it’s definitely a 8/10 game. Also worth noting is that the game has a good cast it just introduces most of the boring party members/Units first before moving on the the more introducing the more better written meme era of the cast towards the middle of the game. Honestly I recommend this game and I think it a solid jrpg and a good addition to the legacy of the fire emblem franchise just go in not expecting much from the narrative prepare yourself for some fun and challenging battles.
60,"
    drseven
  ","
    Jun 27, 2023
  ",7,"Comparisons hurt, and compared to its FE 3H predecessor, it feels like an inferior product. Visually it improves and the battles continue to have the essence of the Fire Emblem. everything else, history, progress, level of customization, charisma of the characters is mediocre. The ring system doesn't work and is poorly implemented, it seems more like an excuse to bring back characters from the past.

Conclusion: a fun game that preserves the bases of the fire Emblem but fails in everything around it."
61,"
    SushiMess
  ","
    Jun 26, 2023
  ",6,"At first, I was really excited to get into the game because of the cool looking gameplay. As I keep playing however, the game feels much more like a chore instead of something I enjoy. Characters have like zero development, the castle you walk around in feels really empty and bad, and the story although was engaging in the first 10ish chapters, fell off hard afterwards. I completely lost interest in the game after reaching chapter 20 and thought to myself why I was even still playing as it felt so much like a chore but pushed myself to finish it since I was already so far."
62,"
    Snowbell
  ","
    Jun 26, 2023
  ",6,"As a Fire Emblem fan I was disappointed with the story. The writing and ""cutscenes"" felt very mediocre, which ruined some of the more emotional moments.
The combat was good and the engage system is kinda fun, but I personally would rather see the pair up system return. Or just all of the systems from Fates and Awakening.

Yes, this is written by a fan of the 3DS games and I know not everyone like the marry/child system. I do however."
63,"
    Keener01
  ","
    Jun 25, 2023
  ",8,"Not as good as Fire Emblem Three Houses, but still a very good game. I had lots of fun with the gameplay, but I wish we could of had more new characters in this game. Decent story too, but I cant grade this game any higher than an 8/10"
64,"
    GamerDad2023
  ","
    Jun 18, 2023
  ",8,"Playing on hard was a joy due to the interesting yet challenging levels and immense depth to the tactics systems. I'd sum up the story, characters, and side content as quantity over quality.  The amount of content is overwhelming with much of it mediocre and skippable."
65,"
    windchipi
  ","
    Jun 9, 2023
  ",0,"First time I see a JRPG without a new game plus.
It was like a draft that had to be completed quickly to meet the release date. Not worth the price 60$.
I hope the mechanic will be developed in the next game"
66,"
    GeekCharming
  ","
    Jun 8, 2023
  ",3,[SPOILER ALERT: This review contains spoilers.]
67,"
    Daniela_r2
  ","
    Jun 5, 2023
  ",0,"Boring characters and supports. The writing is almost insulting for human intelligence. You can't experiment on builds without a lot of farming and the lack of NG+ doesn't help. The game relies on massive reinforcements in almost every map to create tension (in a way no other fire emblem game I played did) but it becomes boring very quickly and horribly worsens the experience. The original fire emblem characters are not always respected in their characterization (expecially Eirika) and they managed to make all their conversations boring and Lyn's paralogue map isn't even from her game. Also the lack of paired endings is something that extremely disappointed me.

The dlc takes everything I disliked about story and gameplay and made it even worse.

All of this saddens me because no other fire emblem game disappointed me so much in the past."
68,"
    Arylon
  ","
    Jun 2, 2023
  ",10,"Great character design
Great art direction
Great OST
Best gameplay in the franchise
Good but simple story
Good character writing
Engage is at the very least a top 3 FE."
69,"
    Eirika
  ","
    May 31, 2023
  ",9,Great Game. Was fun to play and had some fun mechanics. Is great for FE Fans.
