,name,date,rating,review
16,"
    GarfieldGaming
  ","
    Mar 5, 2024
  ",2,"I never thought I'd be saying this about a Pokémon game, but this is genuinely one of the worst games I've ever seen. I can appreciate that this title's ambition is far higher than the last, but in the end, all that really does is send this game crashing even harder into the ground than Sword / Shield. So many parts of this game feels like they were done just to say they did, rather than because it would actually improve the experience. Paldea, the open world that was so heavily hyped up in all the trailers and on the back of the box, is the most empty and creatively bankrupt locale I've seen in any video game. It offers, with no exaggeration, nothing to do beyond your typical Pokémon shtick. That shtick is the saving grace of most Pokémon games, even the more mediocre ones, but Scarlet / Violet somehow found a way to butcher one of the strongest gameplay loops in this industry’s history. Battles move at a snail's pace with the overabundance of pointless text boxes and needlessly extra battle animations which you can’t disable (unlike literally every other game in the series), catching wild Pokémon feels oddly clunky and similarly slow, most trainers in the wild can be skipped without any effort (unlike literally every other game in the series), and the mindlessly easy difficulty of Sword / Shield has sadly carried over here. More than any other Pokémon game I’ve played, Scarlet / Violet feel like a constant grind without any real point. And unfortunately, there isn’t much else that can really salvage such a broken combat system. The story possibly comes the closest to doing that, but still falls somewhat short. It’s certainly a lot more ambitious than prior Pokémon stories, with some twists and turns that genuinely surprised me, but that doesn’t stop it from being a story in a Pokémon game. Pokémon isn’t a franchise known for telling gripping stories (at least not the mainline titles), and for my money, what holds most stories in Pokémon games back from being any exceptional is the downright abysmal script and pretty weak attempts at worldbuilding, both of which plague Scarlet / Violet to varying degrees. I did notice that the script for this game specifically was better than prior titles, but it’s still overall reads as super unnatural to me. And while the worldbuilding should’ve been a slam dunk now that Pokémon has gone open world, any attempts at building a world that I could get lost in are absolutely **** by graphical defects and persistent slowdown. I understand that a game’s graphics are not the sole factor in determining its quality, but it's still important. Graphical consistency is crucial to building immersion, but consistency must be the bane of this game's existence because the atrocious presentation and performance absolutely murders any immersion I could muster. It is one of the ugliest games I've seen from any triple A studio. It's bad by PS2 standards. The state in which this game released in is unacceptable; full stop. Not just because it launched blatantly unfinished, but because it still has yet to be fixed. Even on version 3.0.0, I still found this game succumbing to many of its launch issues, namely a frame rate that, I swear, dips to single digits whenever you go near a town. This is a gross anomaly, not just for Pokémon but for Nintendo as a whole. Scarlet / Violet is the type of broken, buggy, unfinished mess that Nintendo fans would brag about never getting. In my eyes, this is Nintendo’s Sonic '06. And much like Sonic '06, while it’s fine to like it for what it is, you cannot deny that we deserve better. YOU deserve better."
17,"
    Pate050
  ","
    Mar 6, 2024
  ",4,"I usually enjoy playing these games, but the open fields just was not fun. All places in the game felt same and none of them were good. This is the worst pokemon game so far."
18,"
    Agrisis
  ","
    Mar 3, 2024
  ",7,"I dont seen any bugs like everyone said, and have some fun maxing this one, pokemon company mad a little turn into right direction"
19,"
    Rolling741
  ","
    Feb 22, 2024
  ",1,"I burned my eyes looking at this game. Unbearable in all aspects. Broken framerate, the game functions 1% of the time."
20,"
    Lorenzo14
  ","
    Feb 18, 2024
  ",8,"Eu achei o jogo muito bom, tendo uma história boa e uma mecânica de três caminho que se juntam no final sendo bem legal, mas os gráficos deixam um pouco a desejar além dos bugs que acontecem muito mas tirando isso o jogo é ótimo"
21,"
    DekuJoy
  ","
    Feb 11, 2024
  ",2,"Une véritable honte. Le jeu est bugué, moche, l'histoire est nulle. Il y a pourtant quelques idées de gameplay qui sont assez intéressantes, mais très faibles et très en dessous de ce que j'éspèrais. J'ai entendu dire que pour que le jeu devienne un minimum bien, il faut acheter les deux DLC + le jeu, vous en avez pour 100 euros. Je n'ai même pas essayé tellemnt le jeu de base était mauvais. Si on m'avait présenté ce jeu sans me dire que c'était un Pokémon officiel, j'aurais cru à une contrefaçon."
22,"
    Lelerey
  ","
    Feb 4, 2024
  ",1,"I started with Pokemon Blue from GBC times... I played every title... I have spent many hours with Pkmn games... I'd like to say that this is the worst Pkmn game which I played. It's ugly, mainly buggy (pkmn raids are REALLY trash). I can see only one plus for this game... The story isn't so bad and stupid like last games, but is still so kiddy like last generations of new pokemons. In my opinion the Pkmn White/Black are last good titles."
23,"
    Immu222
  ","
    Feb 3, 2024
  ",8,Pokemon Violet is an amazing Game in the Pokemon franchise. The Jump we were waiting for is finally here and it is a buggy mess in multiplayer mode. Single player is fine only being two issue FPS and camera
24,"
    JuggerBlut
  ","
    Jan 30, 2024
  ",0,"A shame for Pokémon, and for video games in general. Technically a catastrophy, ridiculous scenario and stupid lore."
25,"
    emprbblgm
  ","
    Jan 28, 2024
  ",6,This would've been the best Pokémon game if they just gave it a year or two more to cook. Pokémon deserves to be an open world game more than any other series almost but all the weird glitches kinda ruined it. Plus the champion was lackluster. The story was really cool though and the rivals are super fun. First Pokémon game I haven't thought about replaying though
26,"
    sunny_zoe
  ","
    Oct 8, 2023
  ",7,"this game is amazing in many aspects but is held back so much by the performance issues. it is literally impossible to play without encountering them. However, the new open-world style is cool and the characters and story are better than average for pokemon. also needed level scaling!!"
27,"
    Tealhero
  ","
    Jan 24, 2024
  ",3,"Whilst many past iterations of Pokemon have found a balance between targeting both the childrens and adult market by making the games simple but not babyish, Pokemon Violet and Scarlett are incredibly babyish , simple and EASY. This is by far the easiest Pokemon game, the most failsafe, the most braindead toddler level storyline.

They have almost completely removed the challenge from these games, which was basically the case in sword & shield but thisgame goes a step forward.

From a technical aspect the pokemon games have always lagged behind other nintendo games which in turn lag behind industry standards by about a decade, and industry standards lag a few years behind the gold tier once in a blue moon games such as Red Dead or Balders gate 3. Without being harsh Scarlet and violet are at about the mid to late 2000's standard of gaming, if you compare them to Final Fantasy 12, Resident Evil 5, Gran Turismo 4/5, Call of duty mw2 etc then they are definitely running around the same level of interactivity, the story and overall content is roughly around the game time period too, but in a lot of cases the storylines, cutscenes and in game items in late 2000s games were in excess of Violet and Scarlets.

What really puts these new pokemon games to shame though is the lack of polish, these two games are unfinished. They come across like an Early access steam game, with most of the game fleshed out but the bugs and glitches are plenty and the game regularly breaks. This is definitely not good for pokemon because despite their games always being very simple they've always been solid with little to no bugs.

With the introduction of games such as Palworld we are starting to see developers see the opportunity that Game Freak has left by being lazy and exploitive. We can now see that a tiny indie studio can easily exceed the pokemon games, and provide gamers a taste of the experience which probably should have come about over a decade ago.

The multiplayer is shockingly bad. Like unusable bad. You join each others world and then... nothing? There are no minimap icons or any HUD addons to help locate your friend, no interactivity...nothing. Its like playing your own game solo but occasionally you might see your friend wandering about."
28,"
    ioxx
  ","
    Jan 19, 2024
  ",5,This title is in the tradition of Pokémon games except that it is open world. The performance problems are just mind-blowing in 2023 (the characters and Pokémon who are a little further away are starting to lag). The world seems very empty and is still aimed at children aged 8 to 12. When will there be a REAL Pokémon game with a bit of novelty?
29,"
    Wolfvez
  ","
    Jan 14, 2024
  ",6,[SPOILER ALERT: This review contains spoilers.]
30,"
    DistH
  ","
    Jan 10, 2024
  ",8,"¡VIVA IBERIA! It has one of the best stories in modern Pokémon and it is inspired by my country (Spain). it also has an ok gimmick of terralization ,which I find it better than Dynamax and Gigamax in Sword and Shield. I only got the same glitch twice, where my game crashes, but it is not nearly as frustrating as when you go to the big lake which is in the north west, were the framerate drops drastically. 
also love the new Wigglett, Wuggtrio, Tinkaton, Ceruledge and the Paradox Pokémons. probably my second favorite Pokémon game because of the story and the new Pokémons."
31,"
    orfe
  ","
    Jan 6, 2024
  ",10,"When I came here to give my rating, I rated it 1. That was before playing. Despite having technical problems, the game is a great evolution of childhood games and a lot of fun. I hope the next one gets even better. When you play, you forget about graphical problems and stay in this world of exploration"
32,"
    Arnaujor14
  ","
    Dec 26, 2023
  ",9,"Although the game might be laggy at times, it is definitely enjoyable for fans of the franchise. It offers various storylines you can follow in whatever order you prefer and some fun mechanics not seen in other installments. Even though there are downsides, they shouldn't be too much of a bother."
33,"
    nicolastong
  ","
    Dec 25, 2023
  ",3,"As a lifelong Pokémon enthusiast, from the Gameboy era to the Nintendo Switch era, I've always been the type to pre-order every mainline Pokémon game, even opting for both versions each time. However, Gamefreak's mishandling of the Pokémon franchise has become intolerable for me. The character designs seem to have lost their essence with each generation, replaced by a simplistic and brash American animation style. The portrayal of geometric shapes and bold lines renders the new Pokémon utterly unappealing, making it hard to imagine them as vivid creatures thriving in the natural world! The subpar game production, modelling, and, even worse, the rendering continues to disappoint. Scarlet and Violet mark the first time in my personal history that I haven't purchased a Pokémon main series game at launch, and I genuinely have no desire to support Pokémon's core games if Gamefreak continues to misuse the franchise. They risk losing a loyal fan who has followed them for decades if they persist in this manner. (The same critic with Scarlet)"
34,"
    peyt_on_
  ","
    Dec 23, 2023
  ",0,"This game is sloppy. point blank. I’m honestly surprised that this game was able to hold anyone’s interest for longer than a week. one of the most visually displeasing games i’ve seen in a minute. i mean ive seen more intricate environments and polished textures on a n64. you can literally see the repeating tiles on the mountains. this game was marketed as this huge expansive open world game, and it’s definitely expansive, but it’s completely lifeless. it’s dead, it’s the same recycled low-poly fields and mountains. if your lucky there will be a cave that would be considered average on a game cube. outside of the lazy visuals, battling (which is the whole point of the game) is painful at best. it is mind numbingly slow, we didn’t need every effect read out to us. this part really killed it for me. with how awful the regions look it doesn’t help that i’m forced to be in them for ages because there are fifteen grimers within a 10 foot radius that take 5 minutes to battle each. for some reason they removed buildings having multiple rooms?? if even one?? towns are not explorable anymore, 80% of the buildings you can’t even access and half of the ones you can are the SAME STORE in a different place. i mean in mesagosa there is a corner with the same coffee shop three times right next to each other. there are two shops you can actually enter, the rest have just been reduced to a menu. i also wasn’t a fan of the whole sandwich building mechanic, there is no clue given on what the ingredients do (which i could have just missed? but even if i did i feel like it should be written in the item descriptions). 

the gyms weren’t the best either. i will say i did enjoy the gym leader avatar designs, but honestly that’s about it. there was zero level scaling, which is one of the biggest components in making open world games work. it’s marketed as though you can take on these gyms in any order you want but you really can’t. after one or two your forced to go back and play the “correct” way. the tests you have to go through are boring and they would be unmemorable if they weren’t so awful that it’s hard to forget (i’m talking about the olive race).

this game is a perfect example of an amazing franchise realizing that they will get billions of dollars no matter what garbage they release. it’s honestly sad. i spent 60$ on this game, that’s seven hours at my job. and over 23 million people bought this half-assed game. this happens when a company wants to push out a new game every single year because god forbid they wait two years to get their billion dollars. it’s a scam. even if you somehow like it, you were still scammed because no matter what the glitches and frame rate make it hard to even play at all and the visuals are huge steps down from past releases. and i’ve seen some people say you can expect the switch to run huge detailed games but look at other open world games like tears of the kingdom. this franchise knows how to make a good game, they’ve just gotten used to everyone buying their games without a second thought."
35,"
    Scmsr
  ","
    Dec 21, 2023
  ",3,"1st thangs 1st. The game makes lotta fun. But there’s a big BUT Unfortunately it feels so lifeless and half baked. Cities and villages aren’t really towns no more. U can’t even enter buildings, can’t talk to many NPCs just to a few which is very depressin cuz it doesn’t feel like an RPG nor a Pokémon game to me tbh. Yes it’s an open world game but it was not well conceived so some routes are too eazy or too difficult dependin on ur ingame progress. Sad cuz I’m a huge Pokémon fan since day one. The stories of the main game and the DLCs are really awesome and for me one of the best at all but most of the features of the DLCs coulda been implemented in the main game and shouldn't be sold as extra context. Hopin for the next gen/game to be better tho."
36,"
    Harry2P
  ","
    Dec 18, 2023
  ",7,"Not bad but not great, still a fun game to play at times despite the 24-30 fps and mid graphics

It certainly isn’t “the worst pokemon game”, that is a biased point of view"
37,"
    Joeker
  ","
    Dec 13, 2023
  ",6,"Pokemon Violet, lots of potential, ruined by the lag. Personally I really like the game, the story is good for a modern Pokemon game. I really like the open world Pokemon mechanic ever since Legends Arceus, although the lag can be UNBEARABLE. despite all this critiquing, I found a shiny Diglett very early game, I named him sniffle."
38,"
    Kejisan
  ","
    Dec 9, 2023
  ",5,"Realmente fue una historia muy plana y predecible en todo momento, la primera captura (si es que se le puede llamar así) del legendario no tiene una historia buena y no tiene sentido la poca importancia que se le da a el, poco se inmiscuye en el pasado y futuro que se supone que es el tema principal del juego y la dificultad es muy pobre"
39,"
    SamuGale99
  ","
    Dec 9, 2023
  ",6,"A livello di esplorazione si sta cercando di rendere il gioco molto più appetibile, ma per il prezzo a cui è venduto si ha un gioco di grafica PS2, e difficoltà veramente da 2/10
Pokédex nuovo apprezzato, con i Pokémon paradosso molto interessanti
A livello di trama si sta cercando di tornare ai livelli di nero e **** il resto è veramente mediocre"
40,"
    Lancewebb
  ","
    Dec 7, 2023
  ",2,"One of the worse Pokémon games ever made, bring back the originals, game is so glitchy people disappear on screen the battles are so in favour with AI and to much talking goes on for ever and story always the same"
41,"
    GreatestBud
  ","
    Dec 3, 2023
  ",7,"While far from the best pokemon game, Violet has a story that is only rivaled by black and white, and the battles are just as good as ever. The only issue is the performance and graphics, which just means that the next games have even higher to go"
42,"
    c25832716
  ","
    Dec 2, 2023
  ",0,The art of Pokémon has become so bad that it looks like a game designed for babies.
43,"
    Kittykat_Holmes
  ","
    Nov 27, 2023
  ",2,"Well to start off there isn't anything that interesting about the game,It kinda backtracked from Arceus. What is the point of sneaking if you still have to battle the pokemon? And sure sometimes it catches them off guard but it is in my experience far and few between. And the ability to toss pokeballs and attempt to catch the pokemon without battling was great. I wish they continued **** character customization is disappointing. The uniforms could have been cute but nah. Would've been better to make it a mandatory thing when going to class. And I get that the actual character had several options for the face the hair and such. But but no matter how nice a character looks bad clothing will ruin that. The clothing stores are misleading. It should be called an accessory shop. It's a massive downgrade. Like they didn't have to make them gender locked they could've just made the clothing avaliable for all. They shouldn't get praised for something boring like that. And it's not so unbelievably awe inspiring. It's a way to not put effort into it. What's easier and what costs less money?a lot of different clothing items and layering and colors. Or duplicate accessories but color change it. One is far less creative. They are so boring and the uniforms do not look cute. The hair was okay, there wasn't so much options it was overhyped. I love the face options. I would love it if it had more to offer for the clothing. The new uniforms are a crime. The people who decided that should be ashamed.  It's a world of pokemon why make the uniforms realistic?"
44,"
    AlboRux55
  ","
    Nov 26, 2023
  ",0,"Technically embarrassing, just think that it runs on the same console as Zelda Tears of the Kingdom, videogame-wise boring and repetitive, I was hoping that the dlc would remedy this but nothing, with the first part of the dlc the music doesn't change, perhaps technically it's even worse than to the base game, it does nothing but lazily add new old acquaintances to the pokedex and introduces 4 new pokemon, I don't think that the second part of the dlc will improve the situation, on the contrary, unfortunately I foresee the worst"
45,"
    Mistyshade
  ","
    Nov 24, 2023
  ",7,"The game is at first hard to like but after watching the poor graphics and technical issues of the game you really will enjoy travelling through Paldea. Content is here, catching pokemon still fun through the fact you need to find them in the whole world.

The story is really great especially at the end, and the new pokemon are (unlike their name) fun to play with. So it's not the best pokemon game but the one that give you the most freedom and it feel really good in a pokemon game.
So if you like catch a lot of pokemon and train them the game will be really fun because its easy to do a lot of optimisation. But if you just want to play the game for his story you may be disappointed.... maybe with the DLC you could have something more but still that this pokemon like Legend Arceus change the game experience a lot ! Would be nice that game freak get more time to finish their game next time or at least get help to solve the technical issues...."
46,"
    ChaiPupp
  ","
    Nov 23, 2023
  ",3,"From my experience: It is a mess **** - code and sadly Iono, Clodsire and Larry are not enough to carry it for me.(version: 1.0.0)"
47,"
    Reddytal
  ","
    Nov 22, 2023
  ",5,"Escarlata y Purpura esta roto por todos lados, tiene unos terribles problemas de rendimiento, la exploración es una catástrofe y un pecado xd y una vez mas, como en los otros juegos de Switch no esta balaceado y no tiene una buena curva de dificultad. Eso si me encantan los personajes y sus respectivas historias y también la disposición de enfrentar los objetivos de la historia en el orden que quiera ta bueno. Y odio a los iniciales, ninguno me gusta, es la primera vez que me pasa, uno es un gato furra que es muy incomoda de ver, el otro es un pato furro también muy incomodo de ver y el cocodrilo le sobran detalles y no entiendo porque su ataque es cantar por un micrófono. en general otro juego que prometía y nos lo dieron a medio gas y obviamente con dlc aunque siendo sinceros no se siente tanto como contenido recortado como en Escudo y Espada, pero sigue indignando que se atrevan a sacarlos en un juego que esta prácticamente sin terminar, deberían minimo terminar de arreglar su juego. Creo que en este juego se esforzaron mas a la hora de planearlo al menos, pero nada más."
48,"
    Fipe
  ","
    Nov 17, 2023
  ",0,"It's a shame that they give us this broken game, the graphics doesn't work well, the terrain is not right done, as the pokemon and all objects are inside walls and the floor, tue quality of the teraraids are worse than the sword/shield game, it supposed to be greater than the old ones, but feels like Gamefreak and Pokemon company doesn't take seriously how to make games, and even they don't fix the game but sells two dlc, incredible how the videogame comunity only thinks in get money and don't worry in do a great game."
49,"
    Bynski
  ","
    Nov 16, 2023
  ",8,"This is the first pokemon game I completed in it's full including the pokedex. I thoroughly enjoyed every minute. Pokemon has needed open world for way too long now. Its core is perfect. The single player is fun, the trading is fun, battling is fun, shiny hunt is fun. Just an amazing game. 

The reason I've marked it down to 8 instead of 10 is for 2 sole, and quite large, reasons. The game is horribly optimized for the only console its built for. I have the game on cartridge and the tick rate is variable. That's right, I said 'tick' rate, not 'frame' rate. If there is water nearby or a vast view of the map, your game is going to slow down significantly. 
Also, the battles are not very aesthetically pleasing to watch. There are stunning 3D models of each pokemon and some very cool animations for the initiation of a move, but the actual impact of a move to an opponent is really dull.
If you try your best not to let these 2 things take away from your experience, you are going to have a lot of fun. Just needed running on a better console."
50,"
    Seto_Kaiba
  ","
    Nov 12, 2023
  ",8,"I have played since gen 1, and it's the most fun I've had in a Pokemon game. The story is amazing, and I love how the three stories converge, and it's done naturally. The music is also fantastic, my favourite being the final boss. It's not without it's flaws though, the most prominent being the frame rate drops and occasional glitches, although that didn't take away the fun I had playing this game, but I understand how it could be a deal breaker for some.Overall it's a step in the right direction, and I hope Game Freak can fix the frame rate issues and glitches in future games, because if there weren't any performance issues, this would be close to a 10. Highly recommend if you're a fan of Pokemon, and if you don't mind occasional frame rate drops and glitches"
51,"
    DreamInc
  ","
    Nov 11, 2023
  ",1,"My one Advice:
Have 6 year development cycle. 

My Review: 
Can’t believe this game released in this state and so close to the gen 4 remakes and legends Arceus. It’s so backwards the lack of modern quality content makes this unbearable, lack of voice acting, Not Polished, Performance is yuck,  selling point was finally having a open world but the world looks awe full its visually appalling, it’s hardly lived in, there is barely anything going on in this world outside of laggy pop in & out Pokemon. 

I don’t feel like I’m connecting with the people in this world, The buildings can barely be entered anymore they removed previous positive existing content like that, and no improved Legend: Arceus Catching Mechanics in this either. 

It honestly broke my heart as I had hope for and really enjoyed the concept of Paldea, the location ; they hardly focused on the rich cultures of Portugal & Spain as much as they have with Japan in previous iterations. 

Also, I can’t believe this was approved for release in this state. It was sold as fully priced $70 games, how was this approved? I Won’t be buying DLC and honestly this may be my last Pokémon game, There’s so much better games."
52,"
    Manny1320
  ","
    Nov 9, 2023
  ",1,Sad game an definitely not worth the time nor the money. Bring back National Dex
53,"
    Peppe096
  ","
    Nov 6, 2023
  ",4,Gamefreak's first real disaster
54,"
    JLGroudon
  ","
    Nov 6, 2023
  ",4,"The core gameplay, story and music are good but I really can't rate thus game much higher, the most I could give is maybe a 6 if I'm generous but because of the games undercooked visuals a bugs galore and awful framerate It really takes away a lot from the experience."
55,"
    lv55826
  ","
    Nov 5, 2023
  ",5,The most disappointed I've ever been at a game and the company behind it. Thinking about what could've been makes me sad.
56,"
    GameDodge
  ","
    Nov 4, 2023
  ",5,Very mixed for this one but its an ok game. The fps and lag is insane though witch makes me put this so low. Its not a great game and definetely not one of the best pokemon games but its decent so go ahead and buy it if you're a pokemon fan.
57,"
    LUNALA
  ","
    Oct 30, 2023
  ",10,the legend is the best
58,"
    GTReady
  ","
    Oct 29, 2023
  ",1,really doodoo ****
59,"
    Luka_187
  ","
    Oct 25, 2023
  ",4,music is a banger like in every pokemon game but except that the game is really bad in comparison to the other pokemon games
60,"
    TheCoffeeTalker
  ","
    Oct 25, 2023
  ",4,"When Pokémon Violet first came out, I didn't see it in that bad of a light when it came to the technical performance of the game. I played through it, the story did not at all keep me engaged, but the battle mechanics were at least slightly interesting to me. Then, when Tears of the Kingdom released, I began to realize just how poorly this game was optimized in retrospect. The framerate is abysmal, the graphics are painful, and I question why it was chosen to release in such a painful state. I hope much consideration is put into ensuring the next game in the series does not experience these same faults."
61,"
    Agusio
  ","
    Oct 24, 2023
  ",1,The amount of technical issues this game has makes it unplayable.
62,"
    CrabReview
  ","
    Oct 24, 2023
  ",7,A bit buggy but not game disturbing. Good music
63,"
    Quintijn
  ","
    Oct 20, 2023
  ",6,"For a pokemon game, this one is very dissapointing. After the strong release of Legends Arceus our hopes were high. But then they release this boring game. Only reason I'm not rating lower is because of the solid shiny hunting ways."
64,"
    J0nathan
  ","
    Oct 14, 2023
  ",7,"Pokemon Violet (Generation 9) is a weird case. The technical side of this game is just terrible and framedrops happen way to often. The only good thing are the character models, everything else is just ugly. Storywise this is one of the better Pokemon Games and most of the characters are very likeable. The open world wouldve been good if they wouldve added levelscaling. Without levelscaling the open world honestly doesn't make sense. Lets talk about Tera. Tera is fun and so good for competitive (Singles and Doubles). Its by far the best mechanic for CP imo. The Pokémon Designs are good, i like that they are so goofy. Paradox Pokémon are also really cool. The idea of three different paths is also really good and levelscaling would really help to make this even better. The soundtrack is kinda disappointing for me. I like most of  the battle themes (excluding the gym leader theme, thats a terrible theme)  but im not the biggest fan of the location themes (excluding some tracks like area 0).
Rating: 74"
