,name,date,rating,review
25,"
    Dialga236
  ","
    May 18, 2023
  ",8,"A fantastic game that was given a hard time due to people's refusal to accept change. With a brand-new cast of 156 Pokémon to catch, the largest amount introduced before or after, many people grew hostile to many of the monsters due to not being allowed to use any old favorites in the main story, which is a shame as Pokémon Black and White have the strongest story out of the entire series with the best engine to date both in and outside of battle. A region brimming with life and diversity of location and people alike, Pokémon Black and White are fantastic games that are deserving of being the series' penultimate sendoff for the Nintendo DS."
26,"
    Danikyo-Inverso
  ","
    May 13, 2023
  ",0,"Lo peor en toda la saga, pokémon feos, una historia pretenciosa y mal escrita, y es la región de las barreras y los bloqueos absurdos, no hay lugar a donde ir sin que el juego no sepa justificar adonde puedes ir y adonde no, ademas que es fácil en todos sus lideres de gimnasio, no existe reto alguno."
27,"
    DegenerateKeith
  ","
    May 8, 2023
  ",8,"This is my first pokemon game and I say I had a pretty ok experience. It's fun to discover new pokemon, new evolution etc. The gyms are creative and the soundtrack is good. But it doesn't have the deepest gameplay of all time it's mainly to chill and have fun with your siblings and friends."
28,"
    JasonFajardo
  ","
    May 4, 2023
  ",9,[SPOILER ALERT: This review contains spoilers.]
29,"
    Christian_TV
  ","
    Apr 15, 2023
  ",10,"Pokémon **** in 2023.This game,it's instead the best of the main line. N is the best character of the series and even Komor and Belle are perfect rivals."
30,"
    Jerem8
  ","
    Apr 14, 2023
  ",9,"Best history, best antagonists, and my favorite Pokemon as legendary of the game."
31,"
    TehWaffl
  ","
    Mar 15, 2023
  ",9,Without a doubt the best game in the Pokemon series. The decision to limit the Pokedex to only new Pokemon definitely helps freshen the experience. The characters are all interesting and the game has the best story in the series. The only downsides that come up are the sometimes questionable level curve and the occasionally lacking Pokemon designs.
32,"
    frightopia
  ","
    Mar 6, 2023
  ",9,I would give this game a 10 but the sequel honestly is a bit better.  Still an amazing game though!
33,"
    Beatsaberzzz
  ","
    Feb 6, 2023
  ",9,Just started playing this last week and I have to say I am impressed. This is still shocking how such a good looking game as this is working on a DS but the gameplay is what seals it all together. Its truly the final Pokemon game thats not brain dead easy like the new ones which is something I miss from the older games. Would recommend if you can afford it considering it is one of if not the best game in the series.
34,"
    ZangBang
  ","
    Feb 5, 2023
  ",5,"UPDATE
Pokémon Black introduces us to the Unova region, a bustling melting pot of diverse cities, settlements, folklore and ideas. That is the stage of the player's adventure as playfully vibrant, resounding musical pieces accentuate the lively nature of the region and permeate the journey with an endearingly exuberant feel. A journey characterized by a surprising amount of interesting character arcs, in a much more story-driven experience tackling unusually mature topics for the series like one's purpose in life, the clash of different ideologies, abuse and propaganda. Regrettably, all of this is done in a pretty simplistic way to avoid straying too far from the intended target audience, but it's nonetheless the most engaging plot and cast of characters in the series yet. Gameplay on the other hand doesn't do much to innovate the series' core formula, which can often be quite monotonous and repetitive especially by today's standards, but at least a pleasant level of challenge keeps the player on edge against the strongest adversaries, and the layered level design provides some rich, engaging exploration. Pokémon Contests do not make a return to leave room for Musicals, which are a dramatically worse side-activity with less depth, content and player agency."
35,"
    amonium
  ","
    Feb 1, 2023
  ",10,"The BEST game from the franchise that was ever released. The designs and the story were so cool, and the fact that none of the old Pokemon are there before the post game is very, very clever to make an old game feel fresh. Recommended to everyone who wants to play some DS games."
36,"
    ColeEngo
  ","
    Nov 30, 2022
  ",4,Was not a fan and made me kinda drop pokemon entirely for a while.  Nothing memorable.
37,"
    Mikeligi
  ","
    Nov 13, 2022
  ",10,"I just finished beating Pokémon Scarlet (believe it or not), and I, naturally, started to wonder ""Is this really Pokémon at its best?"",""Should this be the direction for all of the future games?,""Do I want it to be?"". I just want to say, that Pokémon Black"
38,"
    hector_bcn98
  ","
    Nov 7, 2022
  ",9,"La generación pokémon con la dificultad más alta de toda la saga y una banda sonora de locos. Lástima que, al compartir plataforma con la anterior, no innovó tanto, y aún con esas, sacaron una segunda parte de ellas. Sería utópico pedir otra generación que rete tanto al jugador como lo hizo está. Son otros tiempos..."
39,"
    FireBroFilms
  ","
    Aug 15, 2022
  ",8,‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎
40,"
    Gold_Clord_175
  ","
    Jun 30, 2022
  ",9,"Damn, what a game.
This was my second pokemon game, but the first non ranger i have ever played. Can't really explain why but training my pokemon and the realization i felt when ending the game are feelings i will never forget. The story is not that memorable and the graphics just nowhere close to what you can get in a semi-decent game nowadays but i will never forget the experience. A must play for all the pokemon fans."
41,"
    AShinyG1ratina
  ","
    Jun 21, 2022
  ",8,"Easily the best story Game Freak has ever written, with the most compelling characters in the franchise."
42,"
    Zachu
  ","
    Jun 12, 2022
  ",10,"Pokemon Black is peak Pokemon. Something I never expected a Pokemon game to accomplish (especially by modern standards) is tell a compelling, deep and lovely story from start to finish. Characters such as Cheren, and Bianca are great rivals throughout the adventure, going on self actualizing arcs of their own to figure out what they want to be in this world. The show stealer in characters, however, has to be N. A trainer without a heart fostered by Ghetsis, who admittedly I was a little disappointed by his overall goal not to separate people from Pokemon, a motive that a lot of people can easily get behind, but was instead to take over Unova. Unova itself is a great take on the ‘UNited states OV America’ taking you on very different biomes, Castelia City being the obvious stand out, not to mention it’s soundtrack. In fact, the soundtrack as a whole is outstanding, my favorite theme being the amazing ending, with the bittersweet ‘farewell.’ Another particular stand out is the low-health theme, whenever your pokemon are on low health. Be prepared to listen to it a lot during the Elite 4. My favorite part about the game was probably the Elite 4, in how clawing your way through them you face Team Plasma’s hostile takeover of the Pokemon League and have to face the culminating battle of N, and then finally Ghetsis as your final challenge. Difficulty in this game rocked me, I blacked out multiple times, especially on the Elite 4 and champion. Unova’s selection of Pokemon is staggering compared to other titles, this being because you can only catch new Pokemon until the post game. Personally, I like the roster introduced in Gen 5 so I was very happy with my team that I took to the end. Zebstrika you were the GOAT. It’s hard to give this game anything but a 10, Pokemon in itself is so charming, especially during this era, and Black is undoubtedly the peak of the series. (yes there is a little bit of nostalgia talking)"
43,"
    GDsReviews
  ","
    May 27, 2022
  ",3,[SPOILER ALERT: This review contains spoilers.]
44,"
    DavidMinnt
  ","
    May 12, 2022
  ",9,Pokemon Black is a Good Pokemon and My First Pokemon.I dont Know why is it so Much hate on the Game.
45,"
    gauxelus
  ","
    Apr 7, 2022
  ",8,"Probably the best of mainline games which don't have third versions. A far more responsive battle speed (my god, the Generation 4 battle pace were horrible), probably some of the best graphic style for DS and sprite work bar a few give so much life to the creatures and the environment. The new Pokemon roster is also quite diverse enough to not make different playthrough monotonous. Story is a bit more thought provoking and better than previous iterations. The map progression leads it to being a linear game, but due to various features like Dream World, Entralink and others (Musicals, they aren't that much liked or used by people), it feels decent enough room to explore. The main story beat ends in a bang. Post-game areas (Black City and White Forest) and the Looker quest were nice but the main draw is Battle Subway. Fantastic facility. While it is a solid entry in the franchise, the extra facilities and features brought by its sequels (B2W2) makes for the best Unova adventure then these. I do recommend playing through BW once through the post-game since our progress can be synced for rewards on the sequels."
46,"
    fanmadeendings
  ","
    Feb 15, 2022
  ",8,"Really good main game, people will say it is linear, but that's just the layout of the map. The routes offer a satisfying amount of exploration, unlike Swsh, for example. It's only lacking in meaningful post game content."
47,"
    FestiveBoi
  ","
    Feb 2, 2022
  ",10,"Being a large Pokemon fan, Pokemon Black and White version are still one of THE best Pokemon games to ever come out, and that is still true over a decade later.

The story is perhaps one of the better ones, with a theme of 'questioning' and 'opposites', and it was a great take on something that wasn't really done before, and it was a game where you could actually understand where the villains were coming from with their ideals.

The characters are very memorable, the music is memorable, and of course, the game mechanics - Triple, Rotation battles - is memorable, and sometimes dearly loved within the Pokemon community.

In 2022, the time of this review, this game is still highly in the recommended list for 'Best Pokemon Experience'"
48,"
    Cash_te_furry
  ","
    Feb 2, 2022
  ",8,I really liked playing this game as a kid but now everyone praises it so much it feels over rated and i feel like if i give it anything more then a 9 ill be one of those joining it in the over hype
49,"
    Federx
  ","
    Jan 30, 2022
  ",1,"garbage. i regret purchasing it, even unworthy of being pirated. to this day the bottom of the barrel of the entire franchise"
50,"
    Sfrio
  ","
    Jan 13, 2022
  ",7,[SPOILER ALERT: This review contains spoilers.]
51,"
    Charabargle
  ","
    Dec 29, 2021
  ",10,Best legendary's and It as a great ending and Its Evil team in this game Is the most Actual Evil people. If your a Pokemon fan and haven't played this game U need to now.
52,"
    Sweet_paco
  ","
    Dec 11, 2021
  ",10,"Una pena que este juego no haya sentado precedente, obra maestra de nintendo, alejada de la formula clasica pero muy acertado"
53,"
    notnoxi
  ","
    Dec 2, 2021
  ",8,"Pokemon Black and White is sprite-based pokemon at it's best. The world is even more animated than ever and captured in a beautiful art direction and color palettes. Brilliant character designs and consists of many new pokemons, one of the Nintendo DS's highest quality game."
54,"
    PenguinLover
  ","
    Nov 24, 2021
  ",10,"A really beautiful Game! A good soundtrack and a really good Dising! Please Nintendo give us a Remake for the switch, because thats the best Pokemon i ever Played."
55,"
    greenwood101
  ","
    Nov 11, 2021
  ",8,Good!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
56,"
    Navimaximoff7
  ","
    Oct 29, 2021
  ",10,"This is my favorite Pokémon game I have played in my entire life, the best thing of this game is the world, it just feels alive and the gym leaders are not only challenges, but they have their own goals and motivations, it's a very special game."
57,"
    grimreapersims
  ","
    Oct 20, 2021
  ",9,....................................................................................................................................................................................................blank
58,"
    Glorbhad5
  ","
    Aug 22, 2021
  ",10,Amazing. Honestly my personal favorite Pokemon game. Many people say that some of the pokemon they added are really ugly but I don't think that they are really bad. Plus there are also lots of amazing pokemon they added. Also the music is amazing.
59,"
    Melon_man
  ","
    Aug 2, 2021
  ",9,Best soundtrack in a Pokémon game with one of the best stories. I love the fact that you can only use unovan Pokémon as well. It's great to see the game that was so hated by the fandom at the time of its release become so popular and loved.
60,"
    SunFurry
  ","
    Jul 27, 2021
  ",10,"Still the best pokemon game ever. No old pokemons in main story and the fact that they spend 1 year just to write plot is great opportunity to show quallity of game. Wish there was more games like BW1
Best pokemons
Best story
Godlike music"
61,"
    sebastianali
  ","
    Jul 17, 2021
  ",5,"Great graphics, one of the best plot of the franchise, amazing soundtrack and a great amount of replay value, whats wrong then?
Im not a big fan of the new exp system, the grinding is excessive, lack of innovation, some of the Pokemon designs are horrible, the level curve of battles are a bit excessive sometimes and the pacing is still very slow, so it gets boring."
62,"
    Edupley
  ","
    Jul 4, 2021
  ",10,"Admito que la valoración es un poco exagerada para lo que es el juego, pero, sabiendo como son los juegos de pokemon que no tienen apenas un apartado muy centrado en la historia y que la jugabilidad es practicamente la misma (cazar bichos, entrenarlos, conseguir las medallas, vencer al equipo malvado y ganar la liga), este juego se merece algo mas que un simple 8 porque, la historia de este juego es de lo mejor que ha tenido pokemon desde su salida, una historia de 10 a la cual se le ve algo de madurez, planteandote dudas sobre nuestros ideales, que hacemos con los pokemon, ¿los tenemos en contra de su voluntad o no? ¿Su libertad sería la solución? ¿En realidad somos los malos?... luego te das cuenta de que es una manipulación dirigida por el equipo malo para que todas las personas se unan a esa ''falsa'' ideologia y poder tener todos los pokemon del mundo ellos... hay mucha mas historia escondida en este juego de 10 que no voy a nombrar aqui para quienes no se lo han jugado puedan ir ahora a disfrutar de el y porque es lo suficientemente larga de explicar como para aburriros.. la musica como siempre de 10, se añaden 150 pokemon mas a la pokedex y es la unica region (junto con la 1ra) que no tiene otro pokemon que no sea de esta región, añadiendole mas originalidad al juego, nada mas que añadir hay muchas cosas de este juego que estan bien y ninguna que esté mal, se merece en mi opinión el 10 tiene todo lo bueno que tiene que tener un juego de pokemon y ademas lo mejora profundizando en algo que no habian hecho nunca.. crear una buena historia que acompañe el juego."
63,"
    manuel812
  ","
    May 29, 2021
  ",10,[SPOILER ALERT: This review contains spoilers.]
64,"
    halalgamer
  ","
    May 26, 2021
  ",9,"Best Pokemon game to date. Incredible story with incredible characters. Animation and music are outstanding. Gamefreak outdid themselves on this one. Oshawott is the best starter ever no cap.
9/10 Great. "
65,"
    LordJazbin
  ","
    Apr 19, 2021
  ",6,"Story is bad, but not as bad as before, Pokémon designs are horrible, more inspired by Kanto than ever and most of them evolve at high levels so you won't be able to see their final form in the maingame this time around, maingame is short and difficulty is a joke... But... The game is pretty fun to play and it improved a lot all of the flaws Diamond and Pearl or Platinum had. It really feels like a DS game, not like those. Also the music is as always very good."
66,"
    Oreun
  ","
    Apr 15, 2021
  ",10,"Un muy buen juego con unos diseños de Pokémon excelentes (Aunque hay gente que dice que son malos, para mi son muy buenos), una historia memorable, un estilo grafico que me fascina, una de las mejores bandas sonoras de Pokémon, un muy buen postgame con una parte de la región ENTERA nueva para explorar...
Se podría decir que lo único en lo que flaquea es que el avance es un poco lineal, pero aun asi un juegazo que definitivamente deberías jugar."
67,"
    Nikitosss95
  ","
    Feb 13, 2021
  ",6,"This is the last Pokemon game that I played so far. I didn’t go beyond generation V and I have stopped right there. This game is still solid, however I found those new Pokémons a bit distasteful and weird (as if someone was running out of ideas). I am a Pokémon fan of the first four generations; maybe I grew up from Pokémon, but Pokémon Black didn’t impress me that much, although the region was fun to explore... when I heard that the following games would contain Megaevolutions, that ruined Pokémon world for me forever, unfortunately"
68,"
    Dalura
  ","
    Nov 29, 2020
  ",10,"This game is in my opinion the best Pokemon game by far! It tells an really interesting story of three friends finding out what they want to do with their live which i really enjoyed! But i wouldn't like the game as much if it wouldn't be for the characters. There are very cool written chars like N, Adler, Cheren, Bianca and so on. It also has the (imo) best Soundtrack of the series, i could just listen to it every day, without getting tired of it! That's why i like this game so much!"
69,"
    interprete
  ","
    Nov 19, 2020
  ",3,not great game. I did not have much fun playing it. lots of room for improvement
70,"
    ReedYT
  ","
    Nov 8, 2020
  ",10,I like the songs they are very good I also like Pokémon wooper is a good Pokémon
71,"
    EVITARE
  ","
    Jul 29, 2020
  ",9,"Simplemente de los mejores juegos de pokemon , desde su historia hasta su soundtrack todo va de la mano para esta gran obra"
72,"
    Darros2
  ","
    Jul 23, 2020
  ",10,"El mejor juego de pokémon hasta la fecha, puesto que presenta una narrativa interesante que te hace pensar y un villano más que interesante, a mi gusto personal el diseño de los pokémon si decae un poco respecto a las otras generaciones, pero sigue siendo muy bueno. En lo que es historia y banda sonora este juego es realmente asombroso."
73,"
    Laught468
  ","
    Jul 21, 2020
  ",9,"Pokémon Negro y Blanco me parecen de los juegos más arriesgados de la saga, al quitar en un principio los pokémon de otras regiones y contarnos una historia más atrevida. La banda sonora es espectacular y las rutas son fantasticas, dando diferentes caminos y siendo generalmente más largas y por ende más retadoras, la dificultad está a un buen nivel y los personajes son de sobre saliente, muy diferente a lo que la saga nos tenía acostumbrados. El único fallo que le pondría es el diseño de algúnos pokémon, es de esperar que no todos gusten, ya que entre 156 nuevos pokémon (Un numero a destacar) algunos serán y otros no de tu agrado, aunque algúnos se sienten que están fuertemente inspirados en los que se nos presentaron en la primera generación."
74,"
    Lopesito27
  ","
    Jul 4, 2020
  ",9,"Not perfect, as the ethical questions come across as fake deep and there are some forgettable characters... But still, these are probably the pokémon games that feel the most epic. You also get lots of moments that work by resulting to become memorable fight moments plus building some kind of relation ship with both characters and tour pokemon team."
75,"
    Edumiroku
  ","
    Jun 24, 2020
  ",10,"The best Pokemon Game ever sorry not sorry. It's the totally truth, even more with the bad games that we're recieving actually"
76,"
    Maxttvd
  ","
    Jun 22, 2020
  ",8,"Junto ao Pokémon Pearl, um baita jogo de Pokémon, muito legal e bacana kkkkk"
77,"
    Diego271094
  ","
    Jun 21, 2020
  ",10,El mejor juego se nota el cariño y el trabajo que le dieron a este juego lamentablemente no valorado en su momento fue el ultimo gran juego de pokemon desde de aqui todo se iria a la basura
78,"
    Trippyhippie420
  ","
    May 17, 2020
  ",9,I haven’t ever beaten this game and I recently started playing it for the first time. From what I’ve seen so far this game is amazing and I can’t wait to see what it has in store for me!
79,"
    flyingbeaver
  ","
    Apr 20, 2020
  ",10,"This game was absolutely perfect. Amazing story, amazing music and new amazing pokémon. This game was very challenging, unlike recent pokémon games."
80,"
    MrAruru1999
  ","
    Feb 25, 2020
  ",9,"(This review is in Brazilian Portuguese)
Essa de longe a geração mais injustiçada da franquia. A história é uma das melhores da franquia e um reflexo das ações da organização PETA. A jogabilidade fluir melhor do que os jogos da quarta geração."
81,"
    Waxretyu
  ","
    Feb 13, 2020
  ",10,"Best generation of Pokemon without a doubt. Not only has the best story out of all the games but also it reached its top with pokemon sprites (that I prefer over 3D models). I feel like it is one of the most underrated Pokemon games, having one of the most distinctive and visible split opinions out of all the games. Some will say that the designs are awful and uncreative but in my opinion, these games contain some of the best Pokemon designs, being Chandelure, Victini, Volcarona, Bisharp, Reuniclus and so much more, ones of my favorites. Another counterargument I hear a lot is that it's just a gen 1 rip-off, but even though it is true for some cases, the possibility to experience a similar gameplay experience with a 151-Pokemon Pokedex with only new Pokemon it's worth it. Of course, there's a lot of crap, but what do you expect from them, the had to make 151 new Pokemon, 151! That's not even close to the number of Pokemon we are getting these days! My point is that they ran out of ideas, of course, but is it too difficult to appreciate the effort they put to create these games and some of the good designs? Is it too difficult? According to most people and the rating, apparently yes. I'm just leaving this around here, and if you found this and made it through this whole comment, congratulations! You're probably either entitled and disagreeing or you were searching for a comment like this and you're nodding with your head, which seems improbable, but who knows. Either way, I'm reposting this on White Version too, hoping for a person with a similar opinion to find this. And please, if you haven't played this masterpiece yet, just give it a try, you'll definitely enjoy it."
82,"
    tukumalu
  ","
    Jan 22, 2020
  ",9,"A strange title that didn't please the fan but the improvement in graphic, mechanic and storytelling were personally amazing to me."
83,"
    DavidLFen
  ","
    Jan 19, 2020
  ",10,"Es junto con su secuela lo mejor que pokemon ha dado en la saga principal, completo y muy trabajado, desgraciadamente el juego no fue recibido como se merecía, el juego que la saga necesitaba, pero que el fandom no merecía por no saber apreciarlo, una lástima..."
84,"
    JohnCapala
  ","
    Jan 2, 2020
  ",3,"Everyone says that this games have the best story in the franchise but they DON'T. Story is silly as hell, Ghetsis is dumb just revealing his ""master plan"" to everyone every time he appears, Team Plasma is just a bad filler full of stupid dialogues doing incoherent stuff all the way. It's just really DUMB and childish.

The game only tells you something interesting at the beginning and at the very end, because the rest is just the same dull characters repeating their favourites words to remember you what to do. Disgusting. The plot make no sense at all since the moment they say you are the chosen one because: yes.

And let's not forget the bad Pokédex type balance, the MOST linear region of them all, the ugly and Kanto inspired Pokémon designs you must use (thanks GF for improve designs in the new generations), the pretentious the plot is always trying hard to be, the region being bland and similar to Kanto, the short main game...

This game can be one of the worst games in the franchise with XY."
85,"
    KegMinami
  ","
    Dec 31, 2019
  ",8,"Overall a very solid Pokemon game. I like the ""soft-reset"" idea, with 150 new Pokemon and none of the old ones available until post-game. Some may see that as a downside but I like to see what's new when it comes to Pokemon games. The story is probably the best in the series to date, and it all comes to a head when you reach the Pokemon League. I'd rather not spoil it for those who somehow haven't played it by now, but the climax is amazing. There's quite a few interesting dungeons and secrets scattered about the region, even places you might initially miss on your first playthrough. There's a lot to explore here, and I love it. The post-game is basically just checking out a previously unavailable portion of the region. The sprite work is phenomenal, and really helps the Pokemon feel alive.
Overall, this is one of the best in the series."
86,"
    AShinyGiratina
  ","
    Nov 21, 2019
  ",8,How can you not love these games? This is what pokemon should've been from the start. A nice basic storyline that questions morality of not just villains but yourself for basically enslaving living creatures. The soundtrack of this **** is the best to date of the entire series. If Platinum wasn't so amazing I'd definitely choose these as the single best games in the series.
87,"
    JasonBB
  ","
    Nov 20, 2019
  ",3,"Hand holding started here. Difficulty in this game ****, being the final boss the only ""hard"" battle, and it's in fact easy. Pokémon got boring with this generation. Unova map is linear as hell.

For me this is one of the worst Pokémon games. This game doesn't have the essence of Pokémon, even the interface is boring and dull."
88,"
    greninjaX
  ","
    Nov 16, 2019
  ",10,"to this day, this is still my favorite pokemon game. i don't think gamefreak will ever make a pokemon game better than black and white."
89,"
    Kiraki1120
  ","
    Nov 16, 2019
  ",9,"The second best Pokemon series game for me. Some things were cleared, but many many completely new additions were added and the plot was the best for the Pokemon mainline game. Difficulty and post-game were excellent too!"
90,"
    phoenixsaturn
  ","
    Nov 14, 2019
  ",10,"Easily the best of Pokemon, with beautiful sprite art, a compelling cast of characters, and 150 new Pokemon to discover in the world of Unova."
91,"
    MatheusArrocha
  ","
    Nov 8, 2019
  ",10,"It has made my childhood happier; because of it, 10. I could never complete the Unova Pokédex, though. Landorus and Thundurus are the ones that are missing. It makes me feel incomplete :("
