,name,date,rating,review
33,"
    Ivadro
  ","
    Aug 21, 2022
  ",9,"This is a very good game with a great plot, but it's easy enough, so it's not the highest score."
34,"
    FireBroFilms
  ","
    Aug 15, 2022
  ",8,‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎
35,"
    AShinyG1ratina
  ","
    Jun 21, 2022
  ",7,Some cool features were added in between games (and the UI in this game is by far the best in the series) but much less compelling characters and storylines take this game down a notch from its prequel for me.
36,"
    fanmadeendings
  ","
    Feb 15, 2022
  ",9,"The pokemon game with the coolest content, a relatively good story and the best battle screen! Only flaw: It could be a little more different mapwise from its original."
37,"
    grimreapersims
  ","
    Jan 7, 2022
  ",9,....................................................................................................................................................................................................blank
38,"
    Hiroshiki
  ","
    Nov 29, 2021
  ",10,"One of the best games from the franchise, and undoubtedly, the most complete 3rd (and 4th, in this case) version. A new plot with the Neo Plasma (which is 10x better than the old one), new areas, an updated Pokémon rooster, new rivals, new features (god bless the repel feature and the shiny charm) and other stuff."
39,"
    greninjaX
  ","
    Nov 21, 2021
  ",10,"this seqeul isn't as good as the original black, but it's still one of the best pokemon games ever. unova is awesome"
40,"
    BoopWalks
  ","
    Sep 5, 2021
  ",10,"An amazing postgame is what makes this for me, with crazy-powerful legendaries, an option to battle past gym leaders and trainers, and the abillity to spend hours, training and breeding for the perfect competitive pokemon. With a story which is one of pokemon's strongest, an amazing soundtrack for a ds game, and one of the last challenging games compared to it's successors, its a great game that I've sunk 100s of hours into. Furthermore, this games expanded pokedex, compared to its predecessors black and white, gives more team building variety, bringing back many old fan favourites. B2 and W2 are the best pokemon games on the Nintendo DS and possibly one of the greatest in the series"
41,"
    MMChilly
  ","
    Aug 8, 2021
  ",9,"Easily my personal favorite game in the franchise. The Pokémon sprites look so good, the characters each have their own personality, and everything is just such a joy to play. The story of this game is amazing with small quests spread out that will always have you wondering what is next. Definitely a worthy sequel of the original Pokémon Black/White."
42,"
    NTG07
  ","
    Aug 2, 2021
  ",10,"This game is Still Fantastic To This Date, this game was a direct sequel and man this game improved the Pokémon series I love this game it’s a lot better then sword and shield, the music in this game in my opinion is one of the best in the franchise of Pokémon like neo team plasmas theme kicks ass better then the og black and white and it’s a way faster paste and remixes with the past Gen Pokémon games which is cool and the story line is amazing probably the best in the series I hope they continue with that, I Think This Pokémon Game Is The Best In The Series"
43,"
    sebastianali
  ","
    Jul 17, 2021
  ",4,"While the story is still great, is just a carbon copy of the original Black and White, without any new Pokemon, the same HUD, combat and not even a single flaw of the original was fixed, we have still the same exp system, the slow pacing, excessive grinding, bad level curve for battles, bad designs and repetitive gameplay and overall lack of innovation.
One of the worst Pokemon games ever made imo."
44,"
    nahobino5_
  ","
    Jun 26, 2021
  ",10,"Best game of the entire series. I loved it as a kid and even coming back to it, it's incredible. Holds up really well. Just really missing all the online stuff."
45,"
    ArcaArcq
  ","
    Jun 2, 2021
  ",9,"Bestest story you can get from a Pokemon game, great character design, not better than the orijinal ones but amazing, the game feels like its a sequel instead of a deluxe version of the original, good game"
46,"
    manuel812
  ","
    May 29, 2021
  ",9,JUEGAZO pero con algunos imperfectos lo mejor del juego es como perfecciona el mapa de la quinta generación mejora un mapa que era bueno y lo transforma en uno excelente después la historia pese a no ser tan buena como en el bw sigue siendo excelente con uno de los equipos villanos mas solidos y la dificultad es incluso mas pulida que en el bw solo siendo superada por la dificultad de la cuarta generación
47,"
    LordJazbin
  ","
    Apr 19, 2021
  ",6,"The game is good but tutorials are all around this game. Is by far the Pokémon game with the longest tutorials of all time.

Story is dull and almost nothing happens. But it has good soundtrack, big region and good postgame, main story is pretty short though."
48,"
    Oreun
  ","
    Apr 15, 2021
  ",10,It's like Pokemon Black but better. Its better in all the things Pokemon Black is good. Best Pokemon game definitely
49,"
    Wulasch
  ","
    Mar 20, 2021
  ",10,I wasn't really interested in this game before but since I now have a lot of time in quarantine i decided to buy and play this game. I have to say that this was the best Pokémon experience I had yet. This game has so much content especially post game content which gave me so much joy.
50,"
    ZeoN
  ","
    Feb 22, 2021
  ",9,"El juego transcurre 2 años mas **** después de Negro y Blanco. La historia es muy madura al igual que la primera entrega. Es muy recomendable si quieres ver algo diferente
en forma de secuela. Es uno de los mejores juegos de Pokémon de la historia"
51,"
    Warbringer
  ","
    Feb 21, 2021
  ",8,"Such a nice sequel to B&W,both games are well made. The last GOOD Pokemon games we have seen."
52,"
    Guren_CSU
  ","
    Jan 8, 2021
  ",9,"This game is one of the most underrated Pokémon games the story of black 1 and 2 are the best we ever seen in the main line Pokémon series people say this game is bad but it’s not,the gyms are really good and very cute the battles are hard for hardcore Pokémon fans and if you want a harder game though you could make every battle 5 levels higher and the selling point for me is the post game after your done the great story you have so much post game you could do so much Pokémon world

tournament is anything o could ask for this post game ig probably top 3 best Pokémon post games it and the weather system is very good too I like how it’s winter fall and summer and spring makes the games better I wish we could get 3d remakes but aside from that this game added so much Pokémon black and white did but this still counts the areas are really cool too Pokémon sword and shield has big building and stuff but we couldn’t go in the building but in b2w2 there are many things todo and with big building too the characters are also good am not going to get into that but the evil team , team plasma are firm personally but they make the story better so am fine there is a mall and a movie studio like WHAT In a Pokémon rpg that’s  all I could ask for Pokémon world tournament is the best thing ever like I said."
53,"
    Goonga
  ","
    Oct 28, 2020
  ",10,An amazing game and arguably the peak of the Pokemon franchise as a whole. If only GameFreak took notes from this game.
54,"
    Spetex
  ","
    Aug 13, 2020
  ",10,"The best pokemon game ever. The story, the characters, the music, the world, the pokemon... all of it has been done with love for the franchise."
55,"
    Laught468
  ","
    Jul 21, 2020
  ",10,"Si ya pokémon Blanco y Negro fueron de lo mejor que nos ha entregado pokémon, en mi opinión Pokémon Negro 2 ya roto ese molde y se corona en mi opinión como el mejor videojuego de pokémon hasta la fecha. Nuevas e increíbles rutas además de re encuentros con viejos personajes, utilización explendida de cada recurso que tiene y un Post game fenomenal, el mejor de todos los juegos de pokémon junto con lo que fue el post game de Pokémon Heart Gold y Soul Silver. La nueva banda sonora, los nuevos personajes y la vuelta a la región de pokémon anteriores, junto a una historia más que divertida son cosas que elevan a estos juegos a ser más que simples terceras versiones. Por todo esto y muchísimo más es que estos me parecen los mejores juegos de la saga."
56,"
    OrangePlasma
  ","
    Jul 16, 2020
  ",10,"There's nothing wrong with this game. Satisfying story, fixed the issue of the first games on the lack of Pokemon choices, and everything else is on point."
57,"
    Palletown
  ","
    Jul 5, 2020
  ",10,"This is what the real Pokemon Experience feels like.
This game has everything that each RPG needs, but ok, let´s go step by step:
- The game starts as every other game from previous generations, you receive your starter, you meet your rival, you are taught how to catch pokemon and a large list of things you do during the first hour. The game could be that boring and unnecessary third version, but no, here comes what this saga needs: a sequel of the previous game.
As I was playing I found out that this time in Unova things were different: Pokemons from other regions are obtainable, new towns/cities and gym leaders, and a complete new plot for the game. I was afraid that the game turn out to be boring and my surprise was that each step that I took during the adventure,  it turned into a complete new experience. The new locations were fresh, charismatic, beautiful and what can I say about the OST? That is one of the best soundtracks we ever had.
For a long time since diamond and pearl, I lost my interest on Pokemon games, but playing this game made me feel as in the old days when I spent hours playing in Johto or Kanto.
The post game offers the challenge mode, fights with gym leaders and champions from other regions, legendary pokemon from other games and more and more things to do.
If any word describes better what this game can offer you is : THE REAL POKEMON EXPERIENCE"
58,"
    tukumalu
  ","
    May 10, 2020
  ",10,The amount of content available in Black/White 2 alone warrants the score. This game further developed the storyline for Gen 5 and added quite a story with memorable events and characters.
59,"
    JohanKun12
  ","
    Apr 20, 2020
  ",10,"El juego es muy bueno , aún que no he probado el post game , pero igual lo disfruté :3"
60,"
    timothy17
  ","
    Apr 13, 2020
  ",10,"This is 2D Pokemon at its peak. The story, the characters, the music... all of it has been touched with heart."
61,"
    twinklyten
  ","
    Jan 25, 2020
  ",8,Just pokemon whites story continued with a hefty style upgrade. Excellent precursor to tge 3d era
62,"
    DavidLFen
  ","
    Jan 19, 2020
  ",10,"Es lo último juego genuinamente bueno que nos ha dado la saga, continúa la historia de su precuela y ata los cabos sueltos, también está repleto de contenido y tiene una buena dificultad, lamento profundamente que a causa de la ingrata comunidad de Pokémon, la saga duese cuesta abajo"
63,"
    Izameme
  ","
    Jan 7, 2020
  ",2,"A fun multiplayer game ruined by the requirement of having to play a dreadfully boring singleplayer experience that can be beaten by mashing A with an overleveled mon of your choice, yet it takes forever to do so because of gamefreak's writers being hacks and padding a 3ish hour campaign with endless cutscenes about cardboard cut outs bleating repetitive drivel."
64,"
    KegMinami
  ","
    Dec 31, 2019
  ",9,"Honestly one of the most fun experiences I've had playing Pokemon.
On one hand, it's essentially just DLC for Black and White. But on the other, it's a little bit more. There's new areas of Unova to discover, the Pokemon World Tournament, and places you might've skipped beforehand that may have a little surprise in the post-game.
I would say this game kind of sets the bar for Pokemon games. Black and White were some of the best games in the series, and the sequels only improve on them."
65,"
    flamingfox01
  ","
    Dec 13, 2019
  ",10,"A decade after and B2W2 remains the best Pokémon game, it's the one with more content overall, more than a dozen stuff to do aside from the story, and the only one with true version exclusives aside from 'mons, and it's the only Pokémon game with a difficult mode,
It was sadly accused of being just another third version, and many people did not even try it, and the Gen as a whole was judge by Pokémon design alone, when it has the best story and characters from the franchise, and had one of the best VGC and competitive play,"
66,"
    Tokimura
  ","
    Dec 8, 2019
  ",9,"A really good game of pokémon with a good story, good soundtracks, a high variety of pokémon to catch with a good chalenge in the chalange mode and in pokémon world tournament, where you can fight every Champion and hum leader until gen 5"
67,"
    Guizmo
  ","
    Dec 6, 2019
  ",10,"The best Pokemon game. It had cool pokemon on the dex, good story, tons of fun and enjoyable minigames, really enjoyable gameplay, great sprite graphic and the most satisfying experience I had with Pokemon until this day, it is also a great RPG instead of only a good Pokemon game."
68,"
    Sitzkrieg
  ","
    Nov 25, 2019
  ",10,"Did everything that the previous pokemon games did but way better. Intricate region and very fluid com bat.

Pokemon Black Version 2 holds true to how all pokemon games should have been designed. 2D to 2.5D graphics with sharp and detailed sprites.

10/10 - Best pokemon game out there"
69,"
    Kiraki1120
  ","
    Nov 16, 2019
  ",9,"A different plot and some kind of enhancement to the Black version. Plot was not the best, but still great and it retained the same formula and additions which Black version was proud for."
70,"
    TheHonestMan
  ","
    Nov 15, 2019
  ",9,"I will never understand why this generation, and these games in particular, didn't fair as well with critics and some fans. Subjective things like an ice cream Pokemon aside, Black and White 2 are chock full of content and build upon an already strong start to a generation - making the 2D era go out with a bang.
Seriously, the sequel concept is so much better than the typical third versions with how you really get to see how the characters and region change over time. There are plenty of new faces and locales to see, as well as cool new features and mechanics like the Join Avenue, Pokestar Studios, Medal collecting, and a vast postgame with a facility that's fan service galore.
The only bad things i can really say about these Pokemon games is that the story was a little weak and had some pacing issues. The overall package is just so polished and rich, and it's a shame they don't make them like they used to."
71,"
    QuarterLife
  ","
    Nov 15, 2019
  ",9,"GameFreak's best so far. Hard mode, new monsters forced upon you to keep it fresh, expansive end-game, good story for a Pokemon game. This is the headspace GameFreak should have been in with their latest titles."
72,"
    mrfrank79
  ","
    Nov 15, 2019
  ",10,"el juego más completo de pokemon hasta la fecha, nos recuerda que aun una franquicia puede hacer bien las cosas"
73,"
    Calamariii
  ","
    Nov 14, 2019
  ",10,"Essentially the perfect Pokemon game. Between the fantastic setting, graphics, wide arrange of Pokemon to catch, new cities, and of course the fantastic soundtrack, this game, even after all these years is still the best."
74,"
    carloscoffanni
  ","
    Nov 14, 2019
  ",10,[SPOILER ALERT: This review contains spoilers.]
75,"
    Jorge7998
  ","
    Nov 13, 2019
  ",10,"La forma en la que se diseñaron los sprites es hermosa, la banda sonora, como trataron la historia no solo como un complemento si no como realmente una secuela al juego anterior añadiéndole tantas cosas se me hace lo mejor que pudo hacer gamefreak en sus años de gloria"
76,"
    TheBox
  ","
    Sep 27, 2019
  ",9,"Its been 7 years since I last played Pkm Black 2 but the game was great. Im only giving review now in 2019 because I was only a dumb teenager who didn't know how to work the internet. You have to play and beaten the first Pokemon Black or White so the story here all makes since but I felt you dont really need to play the first but it helps. Its like watching Avengers: Age of Ultron when you didn't even watch the 2012 Avengers so you have no idea how the heroes came together.

Based on 7 year old memory
-Story is good, not great like the first Black and White
-Pokemon Graphics at 2012 DS standards were leaps and bounds ahead of what Diamond and Pearl had to offer. Pokemon Diamond and Pearl felt stiff.
- New Team Plasma isn't as good as N's Team Plasma which in my opinion, N's Team Plasma had the best reason for world domination out of every other team.
- Protagonist characters look the best in the franchise but thats subjective so.
- Cool little easter egg if you manage to link your Pokemon Black/White 1 game with your Pokemon Black/White 2 game"
77,"
    darken427
  ","
    Jul 3, 2019
  ",9,"Even though there is a lot to talk about this game, I'll try to keep it short.

Pokemon Black 2 and White 2 are both a massive expansion and a substantial improvement to the already good Black and White versions, as well as great games on their own.

Everything you may expect from a core Pokemon game released by 2012 is present in those games, and nothing is poorly handled either. The story is engaging, yet not overwhelming, the region is more expansive than in the previous entries and packed with fantastic route designs, the Pokemon selection includes over 250 Pokemon species available in the main game, the level curve is arguably the best one out of all the core games to this day (no big spikes and always coherent), there are intuitive grinding methods and the soundtrack is both memorable and expansive (about 300 tracks coded in).

However, Pokemon Black 2 and White 2 also largely surpassed expectations. While they still retain everything that was was added in Pokemon Black and White versions, such as phenomena (rustling grass, dust clouds, etc.) and Pass Powers, they added many unique features, such as the PokeStar Studios and the PWT. Minor but appreciated changes to gameplay were also made for those games, such as the ability to use Repels continuously and the reintroduction of the ability to multi select Pokemon in your PC boxes.

On top of that, those games definitely have their own charm: not only are certain characters only present in them, they also sport some extra region elements such as rematchable breeders and the fact that each of their Gyms has a unique track to it. As for the difficulty level, those games have no unfairly difficult battles, yet they have many challenging and thought-provoking ones (Elesa, Clay, Marlon, Ghetsis and Iris to name a few). The overall difficulty level is just right for most players, however there is an extra difficulty level called 'Challenge mode' for those who would be looking for a more challenging run of the games. There is also a good amount of post-game content, were some sidequests are available to the player, as well as more areas of the region and many legendary Pokemon, most of them being from previous entries of the series. Finally, the battle engine is essentially the same as that of Black and White versions, therefore it is arguably the fastest one out of the series, making for fast battle action and minimal battle delays.

In my opinion, Pokemon Black 2 and White 2 are Pokemon games it's hard not to eventually regret skipping over. And if you happen to do so, the only solution is to play them and to see for yourself what makes those Pokemon games great."
78,"
    Shwebbles
  ","
    Jun 20, 2019
  ",8,"Pokemon Black Version 2 is the Pokemon game that was the transition game between the DS and the 3DS, it was created in 2012 and with the new console on its way it was only natural for the next new game to be the best in the DS line up from a graphical standpoint. Areas like Castelia City are proof of this alone, but this game shows off more through it's animated cut scenes, which, while sometimes clunky, keep the pace for the rest of the game. The story of this game is a massive improvement in the context of the Pokemon games, however, when compared to the original black and white games, it only moves slightly forward, but just enough to the point where it is a new and different experience. As for the Pokemon additions, it keeps most of the Pokemon from black and white until the post game with a few exceptions including the new legendary. Overall, this Pokemon game was good for what it was, a transition game. It does have minor flaws which I have mentioned within this review and is what keeps it from a 9 or 10 spot. However I had a great experience with this game and I would not dissuade you from checking this game out."
79,"
    crystalclod16
  ","
    May 29, 2019
  ",10,"It offers so many opportunities that Black and White never had (black and white are still really good). I really recommend this game for veteran players, who may be looking for a more challenging Pokemon game. It'll give you a really good story with characters you'll get attached to along on your journey. ONe of the best Pokemon games out there!"
80,"
    brendo214
  ","
    May 21, 2019
  ",9,"I absolutely love how Pokemon from previous generations were implemented into Black 2 and White 2, as that was my biggest problem with the Black and White."
81,"
    Randomguy67
  ","
    May 11, 2019
  ",10,"This what the Pokemon series was waiting for. Game Freak took Black and White, and fixed nearly everything about them. Brand new locations, the in region inclusion of Pokemon from other generations, the Pokemon that can fuse, and tons of new goodies. Easily one of the best games in the series."
82,"
    ShawnEXE
  ","
    May 3, 2019
  ",8,"Music: 4.5/5
Game Play: 4/5
Graphics: 4/5
Story: 4.5/5
Time-Value: 5/5
Overall: 4.0/5"
