,name,date,rating,review
13,"
    horrorfan1211
  ","
    Feb 17, 2024
  ",0,"This game is top-down awful. DO NOT BUY THIS. It is broken so much and you can barely play it. It constantly crashes and the low rendered models and textures make it more of a chore. The combat has not improved but don't get me wrong, I love turned-based combat. Omori: Yes! Earthbound: Yes! Pokemon?: No not really.
Hopefully in the future pokemon will see an improvement but for now I recommend you choose another way to spend your hard-earned money."
14,"
    BiggaDigga
  ","
    Feb 13, 2024
  ",0,a headache machine. hilariously terrible frame rates. constantvisual bugs even 18 months after launch. they never patched a single problem. glad i got this game via 5 finger discount bcause it's not worth even $5.e
15,"
    UrbanOtaku
  ","
    Feb 11, 2024
  ",1,"This game is nothing more than a diversion. The only reason to even buy this game is if you are a Pokémon fanatic and absolutely MUST capture the new 80 or so goofballs the minds of Game Freak designed.

Although, let's consider that I myself AM a Pokémaniac.
I STILL don't think buying this game is justified, let alone its existence as a whopping *$60* game.

7 years ago, I got a copy of Pokémon Sun (gen 7) at Walmart with my birthday money. It was clear that Game Freak wanted players to remember that game with a bright smile, as Sun and Moon only has missed opportunities, not major issues; for a 3DS game it looked stunning with some areas even having cinematic camera angles for you to find, the post-game content was excellent, and the base game was the hardest a Pokémon title has ever been; with boss battles using weather, status moves, abilities, and gimmicks to their complete advantage.
And while I won't write an essay on it, the story was touching. A nice deviation from the typical optimistic ""stop evil team and become champion"" trope the franchise welded itself to for so long. Only the Unova duology has topped its story.

This is where Game Freak reached their magnum opus and crafted art, rather than just ""a game""
Which is why this entry in the series is even more disappointing for me than the embarrassment that is Sword and Shield and BDSP.

First off, Dex-it is back from SWSH and BDSP; we all know the spiel of that. But in my opinion, Dex-it in this game is even *worse.*
There are some fan-favorite Pokémon such as Absol, Gigalith, Steelix and Aegislash who are not present, and it is jarring to see icons so beloved by children and adults be completely sidelined, not even alluding to them. But what stings even more is the removal of the Eternal 3; a group of Pokémon I dubbed that name due them being in every game since Red and Green; the families of Machamp, Alakazam, and Crobat. The absence of these Pokémon isn't just heart-breaking, but also feels illogical. No one in the Pokémon fanbase could even IMAGINE a game without those 3 showing up. Their disinclusion leaves an awful hole in the game. 

Another issue I have is the shallow main-game. The story this time is divided into 3 smaller stories, which merge together after completing all of them. While this is a cute idea and is a concept i would be curious to see in a BETTER game, this just results in a wild goose chase across the map, except you eventually DO catch the goose. Its just so awkward; the lack of routes and distinct locations that previous games used to merge point A and point B together hurts this style of story progression a lot. I often got frustrated at trying to find my next location or trying to scale a mere rock. And again, I can't stress how much those distinct locations in the earlier games fleshed the journey out; not only did they indeed merge A and B together, but some areas even adopted clever gimmicks, such as floating stones that you move around, deserts with a hidden exit, or an abandoned hotel that requires you to access both the North and South side to 100% the area. The lack of any cool landmarks makes the journey lame and bland. 
And post game? Uhhh there IS none! I guess the Battle Tower and secret post-game locations were just too awesome to bring back, jeez...

The game is also far from hard. While some trainers do use items (held items, at that), they often use very abysmal Pokémon in combat with very poor moves; a Hypno with a Life Orb is still a sad, weak Hypno. The conclusion of the game is somehow even MORE pathetic. The Elite 4's teams are awful, and Geeta's team was so unacceptable that Game Freak UPDATED HER TEAM in post-game after ver. 2.0.. Yes, it was SO BAD that they had to ALTER her team. Unlike Sun and Moon, the boss battles don't feel like challenges with strategy to imply; team members often fail to play to their strengths and the moves that they are able to learn, and everyone online memes at the fact that Geeta's last Pokémon was designed to be setup fodder, the opposite of your final ace in the hole.

And finally... this looks awful. People are saying this looks like a GameCube game, but that is an absolute insult to the GameCube. THAT console could actually render impressive lighting, shadows, and visual effects like heat-wave. The graphics were also decent; Super Mario Sunshine and The Legend of Zelda Twilight Princess still look good today. And the system could even withstand loading in 128 AI units at once.

This game cannot render it's lighting and shadows properly. Its graphics are garbage and sometimes seem to glitch out. And I don't think the game can even handle *50* units on screen at once. Heck, having more than even 5 units on screen already makes it quiver a bit.


None of this is even the 1080p console's fault; this game was made with NO heart put into it and was ONLY made to be a cash-grab as ""the 21st game iteration of the highest grossing media franchise of the 21st century"". WOW."
16,"
    TrueOptimist
  ","
    Feb 7, 2024
  ",4,An absolute mess ****. Everything too the piss poor performance and graphics to the entirely uninteresting open world makes you wish you were playing Legends: Arceus instead.
17,"
    Mudvayne
  ","
    Feb 5, 2024
  ",1,"Ultra very bad game, optimisation, internet for bosses, just go and f y s. All is bad, anoying text, 5fps all time,"
18,"
    Lelerey
  ","
    Feb 4, 2024
  ",1,"I started with Pokemon Blue from GBC times... I played every title... I have spent many hours with Pkmn games... I'd like to say that this is the worst Pkmn game which I played. It's ugly, mainly buggy (pkmn raids are REALLY trash). I can see only one plus for this game... The story isn't so bad and stupid like last games, but is still so kiddy like last generations of new pokemons. In my opinion the Pkmn White/Black are last good titles."
19,"
    DenseSchmence
  ","
    Feb 3, 2024
  ",1,"After Pokemon: Legends Arceus, I had high hopes for GameFreak in making a genuinely good Pokemon Title. Pokemon Scarlet and Violet are not those titles. They are buggy, ugly and frankly disappointing messes and show the absolute failure of GameFreak"
20,"
    tensioly
  ","
    Feb 2, 2024
  ",7,"Tras una decepcionante octava generación, Game Freak decidió basar la nueva generación de Pokémon en España, creando la región de Paldea. Este mundo abierto en el que me he sumergido durante 35 horas posee grandes zonas explorables con relieve lo que otorga al juego de una gran verticalidad, y gracias a la montura (legendario del juego) se ha conseguido que la exploración sea bastante satisfactoria. A esto ayuda que los Pokémon estén campando por las distintas áreas y hace que el mundo esté vivo. A su vez quiero destacar la nueva opción de pelear con el Pokémon que hayas sacado, ya que da dinamismo y una pizca de inmersión. En cambio, lo peor del mapa sin duda son sus ciudades, carentes de profundidad y originalidad y actuando como meros escaparates de los gimnasios, un punto muy decepcionante. Estos, a su vez, poseen líderes carismáticos y me ha gustado el papel que desempeña cada uno en su ciudad. En cuanto a la historia, me ha parecido correcta y bastante aceptable para lo que acostumbramos con esta saga, partiendo de tres historias distintas que podemos seguir con el orden que queramos (esto ha permitido dar una gran sensación de libertad) y que concluyen en un gran arco final. La jugabilidad sigue siendo el punto fuerte de Pokémon, combatir es muy divertido y los nuevos añadidos a este juego como la teracristalización abre un mundo de posibilidades de cara al competitivo. La cámara de los combates otorga más inmersión que en otros juegos de la saga pero es mejorable. El multijugador está bastante bien implementado y me ha gustado mucho. La banda sonora es buena, destacando sobre todo algunos combates con canciones que van a pasar a la historia. Llegando a qué es sin duda el punto más débil del juego, debo comentar que yo he jugado en portátil por lo que no he notado tanto la baja calidad gráfica. Igualmente, técnicamente este juego es de lo peor que se ha sacado últimamente, siendo muy deficiente para una compañía como es Game Freak. Bajones de FPS, un popping exagerado y que te saca del juego, y una calidad gráfica impropia a la altura a la que estamos. Desgraciadamente, empaña mucho la experiencia. El apartado artístico no es muy destacable tampoco pero no está mal. Por último quiero comentar que la Pokedex tiene algunos Pokémon bastante originales y que me han gustado, pero otros diseños a mí parecer son horribles. También, el postgame me ha parecido bastante cutre. En conclusión, Pokémon Escarlata ha aportado cosas nuevas a la saga y ha conseguido con su historia y su forma de juego que se convierta en una buena experiencia para los fans, pero tiene numerosos problemas que no le permiten brillar y sigue quedándose un paso atrás de los juegos de antaño de la saga. Recomendado para los fans de Pokémon. 7,4/10 (01/2024)"
21,"
    lesiuML
  ","
    Feb 1, 2024
  ",6,"First 10 hours were amazing! I was shocked how diverse this game was at the beginning! I really felt the thrill of adventure... But that feeling quickly disappeared since I realized all of pokémon quests are just repetition from first quest... And it is really sad because this game could be really something! Generally speaking I had good time with this game but at the end I was so bored and frustrated because all of that dull repetitions and amazingly boring and stupid quest lines... I wish that they cold add skippable conversations because those are way to long! And why there isn't any voice acting? It's a solid game with lot of fun but with a lot of bugs, annoying things and I can't give more that 6 to such big company with such big budget."
22,"
    Yomgie
  ","
    Jan 29, 2024
  ",8,"I didn't play this on release, so a lot of the potential performance issues experienced were very minimal and more so limited to specific areas of the game. Other than that, I found myself enjoying this title far more than previous ones in many ways. The quality of life improvements from previous entries is significant for those who play more than the initial game. There is a very achievable and manageable endgame for both Competitive Pokemon, and Raids. (PVP and PVE.) The story was shockingly deep and well done, keep in mind this is a presentation for someone more teen-aged. It covers more complex topics that an audience that age could tackle with on a daily basis, while delivering the reliable ""feel-good"" moral message that Nintendo always does.

The new entries Pokemon wise are about average, there is roughly as many ""cool"" new ones as there are ""uninspired"" ones. But, to some extent that is expected as we're now beyond 1,000. 

A number of mechanical improvements, and some level of open world exploration is enjoyable and fun to navigate around. We are closely approaching a way to enjoy a true open world main entry for Pokemon. 

The DLC has been solid so far, about what you should expect for some extra content. 

Overall, it's a safe step forward. While we can agree that we want to see GameFreak be a bit more daring in the future, I cannot say that any parts of this game were particularly disappointing in any way. There are measurable improvements in many aspects of the game, from co-op, to gym progression, to story delivery, to end game PVP and PVE accessibility, and many more.

The one thing I would criticise, and it's more of a stylistic choice than actual mechanical issue is the new ""Terastalize"" mechanic. I just think it visually looks awful in comparison to Gigantamax or Mega Evolutions. Mechanically it's function is enjoyable and fresh, but visually it is just very unenjoyable."
23,"
    JRGaming7
  ","
    Jan 25, 2024
  ",2,"While it has a decent innovation to the Pokemon saga, it's an absolute shame that developers put 0 effort to the game just to make fast money, and the result is one of the worst AAA games in history"
24,"
    JiggilyMiggily
  ","
    Jan 25, 2024
  ",6,"Let's get the obvious out of the way first. The game is unfinished and buggier than an early game forest in Pokemon. That being said, this is not a bad game. It has high highs and very low lows. The performance is by far the worst part, so getting around that allows for the discovery of an actual game, not a great one, but a pretty decent game. The story is unexpectedly phenomenal and gives generation five a run for its money. The characters are some of the best the series has seen, and the new Pokemon are pretty average overall. There are some really goods ones as well as some forgettable ones. Everything else stylistic of Pokemon like the music and dialogue remain pretty strong. Overlooking the awful performance and glitches make Pokemon Scarlet a good game, but since no one can overlook those troublesome things, it deserves an average rating."
25,"
    Raisedwolf
  ","
    Jan 22, 2024
  ",1,"Pokémon Scarlet promises a lot and delivers on very little. The moment you are able to control your character you are hit with glaring frame rate drops and sluggish input lag. The game feels like its held together by tape and generally lacks any of the polish prior games made by the same developers. 
The battles are still fun and graphically the Pokémon models look great, However Pokémon had set a standard of quality that they are no where near hitting. If you are a long time fan or even a new comer to the series stick to the DS or 3DS Pokémon games."
26,"
    GumballWaterson
  ","
    Jan 21, 2024
  ",0,"This game is just straight up trash. I just hope nintendo doesnt blame it all on the arceus-like format as the problems all rely on the rest. Its an ugly game to 2010 standards released in 2022 that runs like crap and have just very unninteresting plot on all different storylines (specially the team star one) its just bad and it saddens me to say that about the first pokemon game since gen 5 that had me feeling like completing the pokedex again. This game is so bad that almost feels like a scam, like those gollum and kong games, this doesnt feel and look like a solid pokemon game from the main series from a quality standpoint."
27,"
    AaronK2055
  ","
    Jan 21, 2024
  ",7,"A game that is carried by a formula that has not been worn by the ages. The Pokémon gameplay loop, fundamentally, is fun. The designs, as always, are top notch and the story, though alright at best compared to the industry as a whole, is very good for a Pokémon game, however that isn't saying very much. The gameplay of catching creatures both new and old is as always fun, and going through the gyms and becoming champions is as entertaining as it was in the earlier entries.

However, this game is riddled by gameplay bugs, poor optimisation and mediocre graphics, especially when compared to the early games on it's system, primarily The Legend of Zelda: Breath of the Wild. The areas are boring and empty, with the non-story related characters being as bland as the area they're set in. The game is fairly easy to finish if you have any experience in the series, and I doubt would put up much of a challenge even  if you don't.

Despite all this, I cant stop but enjoy this game. It's clunky mechanics made up for by the foundation made by the stronger games before it. I find it hard to recommend this game over other games in the series, such as Legends Arceus on the same system, or other games in the genre such as Monster Sanctuary, but I cannot deny that the game, at it's core, is fun to play, and also has an amazing soundtrack (as most Pokémon games do). the best thing I can say about this game is that I believe that it has laid the foundation for Pokémon to create something truly special, now that they have become familiar with the open world genre."
28,"
    StanisRochelle
  ","
    Jan 15, 2024
  ",1,"This game can beasily considered a masterwork for a Nintendo Gamecube. The most ironic things, is that the tecnical side of this game isn't the worse, the open world is a tragedy, the level of difficulty and progression is ridiculus and can we please talk about a game that in 2022/23/24 doesn't have any single voiceover or a decent sound design.
The only things that i save from this horrendus ""videogame"" is the relationship with the legendary pokèmon and the sub-story of Paldea."
29,"
    WithFieryTruth
  ","
    Jan 12, 2024
  ",2,"A showcase of horrendous optimization. I love the Pokémon formula and have played every generation since the original Blue/Red, but although I, in theory, like what Scarlet brings to the table, with its open world and whatnot, the actual game has extreme performance issues, to the point where it could barely even be seen as acceptable as an early access title, let alone a finished product. I've experienced several random crashes leading to lost progress, the framerate frequently dips into single digits (sometimes throughout entire areas) and rarely goes above 20 fps, there are stutters that are so long it seems like the game has actually frozen, there's a ton of pop-in both in terms of terrain and pokémon (which will often spawn right on top of you, initiating battle immediately without giving you any chance to react), and so on and so forth. This is quite possibly the most poorly optimized game I've ever played. Yes, the Switch hardware is weak, but other developers manage to counteract that in various ways. Meanwhile, Game Freak just went ""Meh, who cares?"" and have to my knowledge not released a single performance patch in the 14 months that have gone by since the release. It's glaringly evident that they don't give a crap whatsoever about what the players think. This is even more evident when you consider the fact that they're still to this day releasing two nearly identical games every new generation, just to urge players to buy them both for full price to access the few pokémon that are exclusive to each version. If any other company did something similar, they'd get flak for it like there's no tomorrow, but people have somehow been brainwashed to think it's fine when it's Pokémon. Pokémon Scarlet is a disappointing, broken game that will most likely remain so permanently due to the developer's clear disinterest in improving the situation."
30,"
    Maushold
  ","
    Jan 12, 2024
  ",9,"This game is not even half as bad as people say it is. Everything about this game is amazing except for the graphics and frame rate issues, and I've only ran into one major bug even though I've been playing the game since day 1. Storywise and gameplaywise, it's a masterpiece. The whole game is a mystery. And the end of the game is the most entertaining ending in a pokemon game. Pokemon designs are cool and clearly inspired, not necessarily ""just designed to be plushes"". The designs have a lot going for them. This game is way underrated. The only bad thing that you'll run into is frame rate issues. I have to admit, that was a huge problem. However, if you can look past these performance issues, you'll be able to enjoy the game and it's clever story for what it's worth. The characters are very relatable and have their own unique personalities too, which will probably make you more intrigued and interested to see what happens in the story. This game has the best writing of any pokemon game, and all of the characters and stories feel real.
I'm not sure what else to say, but I hope that you can look past it's performance issues and realize how engaging, interesting, and compelling the characters, story, and writing are when you try it for yourself. It's definitely worth the money, especially with all of its post-game content as well."
31,"
    lavenderdusk
  ","
    Jan 11, 2024
  ",3,"I'd say I'm surprised that the game released in the state that it did and most of the bugs haven't been patched, but I'm really not. Game Freak doesn't care about the quality of their games anymore, all they care about is pumping out the lowest quality games as fast as possible because they know that fans will buy them and love them anyway. Compared to older Pokemon games, this game is just sad. There's little to no love or passion put into the game. The best thing I can say about the game is that the classic Pokemon formula is still there, but that's the least they could do. I'm not even angry that the games are this bad, just disappointed."
32,"
    gyvriel
  ","
    Jan 2, 2024
  ",1,"The worst pokemon experience in my entire life. Broken game, story inconsistent and poor pokemon design... very bad. Bought this game was a **** the future i will not buy others game freaks game."
33,"
    wakkawakka18
  ","
    Sep 24, 2023
  ",1,Dont waste your time. Gamefreak hasnt made a good game in 10 years and this continues that trend. Obscenely low effort garbage
34,"
    midna2003
  ","
    Dec 26, 2023
  ",7,"Let's start with the obvious: This game is unpolished. Framerate issues, graphics problems, bugs, you name it. But the issues don't stop there: there is no level scaling and the game quickly becomes to easy.
However, if you ignore the technical issues, go through the different gyms and bosses in ascending order, and try to only use Pokemon of the same level as the respective gyms, this is the best Pokemon game of all time.
The open world is great. The feeling of exploring the world, discovering items, new Pokemon and NPCs is amazing. Annoying random encounters have been removed. And there have been a bunch of quality of life changes that make the game significantly less grindy. The new Terastalizing mechanic makes battles even more interesting.
All in all, the core gameplay loop of catching Pokemon and building teams has never been as fun as in this game, especially if the player takes some steps to ensure that things go in the right order and are not too easy. There is something in the classic linear top-down games that gives them life and coziness that are not present here. But still, this is a very good Pokemon game!"
35,"
    Netzach
  ","
    Dec 26, 2023
  ",0,"Aside from the graphics, which are ugly, the game fails to grasp the concept of an open-world RPG. It is a huge and empty world; exploration is not rewarding, the NPCs are boring, and, above everything else, the gyms are not programmed to grow in difficulty as you defeat the other gym leaders, even though you can defeat them in any order."
36,"
    nicolastong
  ","
    Dec 25, 2023
  ",3,"As a lifelong Pokémon enthusiast, from the Gameboy era to the Nintendo Switch era, I've always been the type to pre-order every mainline Pokémon game, even opting for both versions each time. However, Gamefreak's mishandling of the Pokémon franchise has become intolerable for me. The character designs seem to have lost their essence with each generation, replaced by a simplistic and brash American animation style. The portrayal of geometric shapes and bold lines renders the new Pokémon utterly unappealing, making it hard to imagine them as vivid creatures thriving in the natural world! The subpar game production, modelling, and, even worse, the rendering continues to disappoint. Scarlet and Violet mark the first time in my personal history that I haven't purchased a Pokémon main series game at launch, and I genuinely have no desire to support Pokémon's core games if Gamefreak continues to misuse the franchise. They risk losing a loyal fan who has followed them for decades if they persist in this manner."
37,"
    agmavs27
  ","
    Dec 23, 2023
  ",2,"do not let these pokemon apologist sway you, this game is absolute cheeks, trust me, once you get to the sunflora part of the game you will know. you cant even go in the shops? thats a huge part of the old pokemon games to find items and other things. listen if you want to use 60 bucks on pokemon scarlet, be my guest. but i am going to invest it better, the money as my fire wood as i watch it burn. better investment than buying this game."
38,"
    Bg3goty
  ","
    Dec 22, 2023
  ",0,"This franchise is dead. the new designs are all mediocre, the open world is boring and everything thoughtlessly mashed together. The world is extremely ugly and looks like a ps2 game. glitches everywhere that the devs refuse to fix before dropping more cash grab dlc. Do yourself a favor and go play pokemmo instead."
39,"
    Scmsr
  ","
    Dec 21, 2023
  ",3,"1st thangs 1st. The game makes lotta fun. But there’s a big 
BUT
Unfortunately it feels so lifeless and half baked. Cities and villages aren’t really towns no more. U can’t even enter buildings, can’t talk to many NPCs just to a few which is very depressin cuz it doesn’t feel like an RPG nor a Pokémon game to me tbh. Yes it’s an open world game but it was not well conceived so some routes are too eazy or too difficult dependin on ur ingame progress. Sad cuz I’m a huge Pokémon fan since day one. The stories of the main game and the DLCs are really awesome and for me one of the best at all but most of the features of the DLCs coulda been implemented in the main game and shouldn't be sold as extra context. Hopin for the next gen/game to be better tho."
40,"
    QuickReload
  ","
    Dec 20, 2023
  ",8,"I love it, but honestly, to much pressing (A) haha. Very much action and downloading DLC are bigger than expected."
41,"
    Corvantre
  ","
    Dec 18, 2023
  ",9,"From the corny story and game of Sword or Shield, this game takes a nicer route. Besides some FPS issues and small nuisance, this game is so much fun and doesn't deserve the review bombing it has gotten. It's actually awesome!"
42,"
    turnedwand
  ","
    Dec 17, 2023
  ",3,"I got Red version and a Game Boy Color for Christmas in 1996. I have played Pokémon ever since. The last Great games were Black and White.  Black 2 and White 2 were re-hashed trash. Then with the change to ""3D"" in X and Y things started going south.

These most recent iterations are my least favorite.  The ""open world"" is a little too open.  As in there's not really much there.  The way your Pokémon battle and gain experience almost seems like a FF game - there's really no explanation about leveling. I'm playing Brilliant Diamond right now (I took a long Pokémon hiatus after X and Y) and I like how it shows you your stats when you level up.  The new games don't talk about stats at all. Everyone gets equal EXP (which I know is not new to these games - I'm not sure how I feel about it).

The red-roofed Pokémon centers and blue-roofed Poké Marts are gone.  Now there's a sing ugly pop-up cart like those things at the mall that sell stuff but don't have an actual store - just a stand in the middle of the aisle.

I do like how you can transfer Pokémon from team to boxes without being at the Pokémart.  This makes sense because of the technology we have now.  Even though it wasn't really that inconvenient before.

I have beaten two gym leaders and the ""challenges"" I had to do first were stupid.  They were already good before.  You were in a gym building of a certain type with that guy at the door who told you what kinda gym it was and then the diff trainers you had to get past to get to the gym leader.  Now you can skip the trainers completely and just do some dumb activity that doesn't really help you level for the gym leader.  I guess they figure you don't need to level cuz of the v generous exp share.

Idk what's up with the ""Team Whoever"" but they don't seem that bad yet.  Maybe I'll meet the real sinister characters later.

The UI is trash and slow af.  The FPS is equally ****.

I love Pokémon and will ofc have to Catch 'em All, but wth.  The Diamond/Pearl remakes are good.  GameFreak - please go back to the older style and not this 3d open world thing."
43,"
    Shenkay
  ","
    Dec 16, 2023
  ",3,"Where to start...    * Performance issues It's still a thing.    * Shiny Locked for Static encounters legendary and Stats/Nature Locked for Story Legendary..... Just wtf Game Freaks? for real?    * Very short and weird conclusion of the main lore; at the end, they don't detail exactly where and how all started; lets say all was magic.    * Double battles aren't that bad, but taking into consideration the LONG animations, you will notice frustration after some time. We need, like, the 3DS game option for fast battles or Skip Tera animations.... especially for double battles.    * Glitches and bugs when touching ground with your travel pokemon. For example, stuck in mountains or rocks, you can't move or jump until the game detects you are glitched and teleports you to another location.    * I will give 1 score this time and not 0 because the BBQ Quests are a cool feature. The farming is a little bit grinding, but at least they added something you spend time on after the Horrible short story.Conclusion, buy on Sales or if you Urge to play a pokemon game. The full prices and DLC doesn't worth the pricetag taking in consideration all the glitches and performance problems. This game isnt polished looks like a BETA state ****."
44,"
    LeoBilibio
  ","
    Dec 15, 2023
  ",0,As it wasn't enough that the game is full of bugs they also removed the battle tower. Awful game.
45,"
    MaxwellGoat
  ","
    Dec 11, 2023
  ",10,[SPOILER ALERT: This review contains spoilers.]
46,"
    Kdog152
  ","
    Dec 9, 2023
  ",1,"How is it even legal for Nintendo to release this game in the broken state that it is in? It's a shame bc this game has some great ideas but the glichyness just ruins it, and anyway like all Pokémon games, it's too repetitive and get's boring quickly. At least it looks good. I find it hilarious how sonic 06 got a really bad score for it's glitchyness, but Pokemon scarlet got a relatively decent score for being 10 times more glitchy. This is a prime example of why no one listens to critics. This game shouldn't have been allowed to release in the state it did, it should be impossible for us to get an abomination like this in 2022."
47,"
    Manbearpig1422
  ","
    Nov 11, 2023
  ",3,Should be called Pokemon ****. How could Game Freak release an unfinished buggy mess **** and demand full price for it? Worst Pokemon games ever!
48,"
    Miyakura
  ","
    Dec 3, 2023
  ",8,"Great concept of story progress, love the fast fight sending your pokemon and the picnic function, BGM is great too, but it's difficult to put it higher than some previous pokemon spundtracks.
Only reason its not a 10 is because of some performance drops during the playthrough.
Other than that great game!"
49,"
    c25832716
  ","
    Dec 2, 2023
  ",0,The art of Pokémon has become so bad that it looks like a game designed for babies.
50,"
    kristianpro
  ","
    Nov 27, 2023
  ",10,"El mejor juego de pokemon de mundo abierto de nintendo Switch. 
Un exclusivo de calidad"
51,"
    RadioBreadRelic
  ","
    Nov 26, 2023
  ",3,"Unpolished and too much stuff with too little depth. I don't care about any of the characters. Seeing the pokemon in the vast environment can be difficult if you are playing on handheld mode. I'm confused how the general consensus on this game is better than Sword and Shield, when I've encountered way more bugs and think it looks far worse than those games."
52,"
    AlboRux55
  ","
    Nov 26, 2023
  ",0,"Technically embarrassing, just think that it runs on the same console as Zelda Tears of the Kingdom, videogame-wise boring and repetitive, I was hoping that the dlc would remedy this but nothing, with the first part of the dlc the music doesn't change, perhaps technically it's even worse than to the base game, it does nothing but lazily add new old acquaintances to the pokedex and introduces 4 new pokemon, I don't think that the second part of the dlc will improve the situation, on the contrary, unfortunately I foresee the worst"
