,name,date,rating,review
34,"
    ZXSth
  ","
    Jun 26, 2021
  ",9,"Fire Emblem: Awakening is a beautiful game. This statement is not only one referring to its aesthetics: Its story, numerous characters, setting, gameplay/mechanics and technical performance are all immaculate. This is one of those rare gems that almost certainly deserves every accolade it receives - where its predecessors on the Game Boy Advance were great video games in their own right, Awakening set an incredible standard not just for Fire Emblem games, but for video games as a whole.

Despite perhaps feeling a bit trite and not without flaws, Awakening's story is told in a way in which you can likely look past its shortcomings. Beautiful cutscenes, especially for 2013 (and especially on the 3DS), tell a classic Fire Emblem tale, but with some slightly more interesting twists and turns than usual. Additionally, the voice acting and dialogue are exceptional, and whatever corniness the story possesses is easy to look past because of the convincing acting of those portraying these characters. In totality, these characters may be a bit one-note, but in tandem, they possess surprising depth considering their volume.

While all the voice work and storytelling make this game widely accessible, the gameplay is similarly inviting - the Casual mode (in which your units/characters are not permanently gone upon their death in battle) allows players to experience the game without being consumed by the threat of losing their troops (though this option is available to the masochists among us). Additionally, while this game may be among the easiest in the series, the game still has quite a high difficulty ceiling, and those craving a challenge will likely not be starved for one here.

Overall, there is precious little to complain about with Awakening. It is an excellent Fire Emblem game, it is an excellent game, and it tells a wonderful story with memorable characters. For the most part, veterans and newcomers alike can enjoy what could possibly be the best game on the 3DS, and is easily one of the best (if not the best) Fire Emblem game ever crafted. I am not sure any game could come more highly recommended from me on the 3DS - it is an absolute must-play for all 3DS owners, and will hopefully be discussed for years to come as the classic it deserves to be labelled as."
35,"
    ROYBGB
  ","
    Feb 24, 2021
  ",10,[SPOILER ALERT: This review contains spoilers.]
36,"
    SagiR1
  ","
    Jan 24, 2021
  ",9,Fire emblem Awakening is one of the most unique experience ever. Pairing up while the story is tense and every character have their meaning and purpose. Awesome game and true savior of franchise
37,"
    hazsch
  ","
    Jan 6, 2021
  ",7,"As I get more and more into Fire Emblem I like it even more. Awakening is loads of fun, even seven years later. I'm a really big fan of modern Fire Emblem but I can definitely see a lot of the roots of the classics here. Unfortunately, the map design is extremely uninspired. Loads of empty fields and just generally boring areas. Love the soundtrack, though. Play it if you haven't; it's one of the best 3DS games out there."
38,"
    piff2000
  ","
    Dec 29, 2020
  ",8,"I love this game! It was my introduction to the Fire Emblem series. In hindsight I realize that it was unbalanced compared to other games, but it’s a lot of fun regardless."
39,"
    Nintendoforlife
  ","
    Nov 30, 2020
  ",6,"story - 1/10. confusing, lots of plot holes, and not creative in any way. kind of ruined the game for me.

gameplay - 10/10. I LOVE the battle system, and all the mechanics. so why is my rating for the game 6/10? because the gameplay is a great formula, but it is SO repetitive, and that's why I stopped.

visuals - 7/10. a game like fire emblem is not visually strong, and does not need to be. my only complaints are when the characters are talking. during that, the graphics look muddy, and kida gross. but the cutscenes are really nice.

would I recommend this game? to any turn based strategy fan, YES. to a fire emblem fan, HELL YES. to more of a platformer guy like me, it was hard to get into. but still lots of fun. would recommend."
40,"
    realkinko
  ","
    Nov 16, 2020
  ",7,"I played through Fire Emblem Awakening after having played through Fire Emblem Three Houses, and if I had played them in the other order I would probably score this game a bit higher. However, after having played Three Houses first I can't help but feel how dated Awakening feels.

The story is somewhat dull, the music isn't as good and the graphics... Well it's a 3DS, so I guess it's about what you can expect.

The fights are generally very good but the game suffers from a dull story and lackluster dialogue. It's still a good game worth playing through if you're a fan of Fire Emblem though."
41,"
    SnaZzyDotEXE
  ","
    Nov 9, 2020
  ",10,this game is good and stuff and it think you should play it. this is because it is very good.
42,"
    AbeFiletti
  ","
    Oct 22, 2020
  ",9,"Fire Emblem Awakening is an experience. It is One of the best Nintendo games I have ever played. First off, the gameplay makes you think. You have to decide to use who against what enemy, and then you have to think that there weapon might break, and you have to decide who you'll pair up, and so on and so forth. The story is super immersive and engaging. I would say that there are maybe 2 1/2 story lines through the whole game, and they are really good. it also has great payoff from beginning to end. The story is also helped by amazing hand drawn cutscenes. Man, the 3DS was a powerful handheld but this is super good. The characters are very good, and fleshed out. My personal favorites are Chrom, and my favorite, Lucina. The only thing that I can complain about is that some of  the levels kind of feel filler, but even that's pushing it. I'm very lenient on giving 10/10s, and Fire Emblem Awakening is SUPER close to that score. I give it a 9.8/10."
43,"
    Josenolito72
  ","
    Oct 9, 2020
  ",10,El mejor Fire Emblem de todos los tiempos es un juego increíble en todos sus aspectos totalmente recomendable.
44,"
    Praedo_MT
  ","
    Sep 30, 2020
  ",9,"When I first played this game when it first released I thought I would hate it. Anime artstyle, turn-based JRPG, a lot of things that would usually turn me off from a game. However I gave this game a chance, and I am glad I did.

Everything about this game is great, the gameplay, characters, cutscenes, voice acting and its presentation. The game has tons of replayability too, I've never gotten bored of continuing an old save to max out characters or start a new one to relive the story.

One criticism is the story. The story is pretty good, but it is saved by the great character writing at moments. If the story was great on its own then this would be a 10.
Another criticism is that the dialogue for supports got stale at some points further in the game but 90% it is solid.

Though this criticism does not detract from the games value I'll tell you that. It is still one of my favourite games of all time.

Lets just say there has not been a game I've wanted a sequel more to than this one."
45,"
    ThePSButton
  ","
    Sep 28, 2020
  ",9,Posiblemente la mejor entrega de la serie. Sin duda mi juego favorito en el 3DS.
46,"
    frederik1478
  ","
    Sep 16, 2020
  ",7,"After playing it for a second time on hard classic mode , I've think this is a completely above average Fire Emblem game , This game has made me realise dead skills in fire emblems are intolerable And  the level designers just gave up , But it has some brighter spot like you can make  any characters into superhuman  dat can kill anything, But even this part is kind of underwhelming because the main character U play as can single-handedly complete the game , But I do like this game even it is too easy to bake so you have to make your own rules to make it enjoyable sometimes"
47,"
    Luigichief
  ","
    Sep 9, 2020
  ",9,"God, I started playing and I couldn't stop. The game has a story that kept me focused on it and with some really good points, the main characters and some are very good, the gameplay is great, good soundtrack, good sidequests and interactions between the characters. Really good game.

The story is very good even though it is generic in some points, it has a plot twist, two moments that I found exciting, some interesting tactics, a great pace and a very nice ending. The part I thought was great about the story is how most of the missions in history advance the plot for a credible reason and often have a reason behind it to happen (it's not: a group of underdogs is attacking the village, let's protect it or you are going somewhere and in the middle of the way you are intercepted by guards, it happened in the classic Fire Emblem and this time). The way it is told is much better than its predecessors thanks to better hardware and a larger budget. The last half of the game mainly some of the missions have strategies behind the political reasons for happening (which they already had before), which was really cool. You feel Chrom's growth during the story. I chose the end of the 'protagonist' and in the end they did something very interesting. My biggest problem with the story was that all the villains were unmotivated, just bad. Fire Emblem likes to pretend it ended the story in the middle of the year.

The gameplay. Being brief is Fire Emblem and his gameplay is great (it was literally hard to stop playing), the map and the battles in them were a really cool addition. The mechanics of ""Pair Up"" between the characters was a unique addition to this Fire Emblem and very interesting, generating new tactics only possible in this game.

The last maps I found bad, they are very open and involve much less strategy than the first ones. Until chapter 15 I found most of the maps great, but from 19 onwards for me the game was lost in terms of maps. All side quests (except the first 4) are very good, adding to the characters and gameplay, literally.

The cutscenes are great (but there could be more), the only problem with them is because they are Fire Emblem and their characters can die the cutscenes are all with immorrible characters (and there are very few that if they die it's game over) which damages the story a little and his immersion, not even his character, who is a protagonist, does not end up actually appearing thanks to the customization that the game provides. And the graphics are pretty decent for the 3DS.

The game has a lot of characters, actually too many, and the fact that you can support S rank among practically all the characters made the conversations very generic and mediocre in general (Intelligent Systems laziness but anyway), considering how many characters did a good job all the Suports I saw I found at least ok. Supports between parents and children are one of the best. I saw a lot of people complaining that it was almost a 'dating yes' or something like that, but the romance is almost non-existent even in the 'supports', excluding the S rank. Chrom is a very good character has an ok development (but I thought he was good too much). Your avatar has personality and interacts a lot in the story, I liked the way this system was made (I thought I was a good kkk character).

The soundtrack is very good but it doesn't have as many OSTs as I would like. The dubbing is very good although practically nonexistent.

I played on Hard and the difficulty was good but I found the game relatively unbalanced. On Hard, enemies are stronger and there are extra or more frequent reinforcements. The mechanics of ""Pair Up"" becomes much more important in this mode, although you do not need to master the mechanics completely to be successful. One problem is that if you want to have a really good troop of characters you will need to grind, otherwise you will have 4 or 5 OPs characters, 1 or 2 okays and the rest is to die and the worst is that you can reset the game only with these 5 OPs and this is one of the reasons I said that the game is unbalanced. I grinded a little to have 5 or 6 okay characters besides the OPs."
48,"
    Zethor
  ","
    Aug 17, 2020
  ",6,"Fire Emblem: Awakening is one of the weakest entries in the series in terms of story and gameplay alike, but is a great starting point for anyone looking to get into the series who isn't particularly experienced in the tactics RPG genre. It lacks substance and I find it difficult to return to after playing other games in the series, but is incredibly accessible and fun despite its flaws, with strong art and music along with a fairly nice presentation."
49,"
    Klefke
  ","
    Jul 28, 2020
  ",3,"Bad Maps and bad story.
this game Is a ovverrated Sorry for my grammaticaly im not english"
50,"
    greninjaX
  ","
    Jul 20, 2020
  ",10,"this is the first good fire emblem game, because permadeath is stupid and dumb."
51,"
    Oyin
  ","
    Jul 17, 2020
  ",9,"9.0/10 A tactical game with incredible gameplay, characters, and story. An astounding experience from start to finish."
52,"
    jgalleg0090
  ","
    Jun 28, 2020
  ",10,"First of all, I've noticed most of the bad reviews of this game are from people saying I've been a fan for a long time, it doesn't cater to true fans, and I say B.S.  I own every fire emblem game, and I mean all of them, including fan made gba games, including tearring saga one and two who were from one of the creators, who was actually sued by Nintendo, so I know a thing or two about this series.  This game is my favorite game ever, because of gameplay elements, i love that you can keep playing, and getting more DLC, it lets the game go on forever, not just playing through and that's done.  Yeah, you grind, but I love grinding and making my characters super powerful.  Chrom is a little boring, but Lucina is IMO one of the best characters in the series.  The only reason this is my Number one instead of Fire Emblem 12: New Mystery of the Emblem, is because 12 is again straight play through, story wise, FE12 is a lot better, as many others are, but this is a true masterpiece."
53,"
    Sunshadow87
  ","
    Jun 4, 2020
  ",9,"Uno de los mejores FE, y el juego que salvo la saga y la propulso a la fama actual. Sin embargo, no es el mejor de la saga y introduce algunas mecánicas que derivan en ""contras"" y no en ""pros"".
La historia y las situaciones de batalla son interesantes, y continua la de algunos de los FE pasados, con algunos de los personajes más conocidos, y también presenta personajes interesantes. El juego es muy accesible (no es de los más difíciles) y una buena opción para los que no han jugado a ningún FE.
Es el juego que introduce la mecánica de los hijos (y el único juego de la saga donde tiene sentido por motivos argumentales), y aunque es ciertamente un acierto en este juego, introduce personajes con un trasfondo mucho más débil, a pesar de ser aquellos con mayor potencial (los hijos). Esto gustara a muchos, pero personalmente es un menos para mí. Un sistema con menos opciones parentales y un mayor desarrollo de estos personajes a cambio hubiera sido una mejor opción (aunque en esto muchos disentirán)."
54,"
    Yammy
  ","
    May 29, 2020
  ",10,"This game is one of the best games of all time in my opinion. Fire Emblem Awakening is also my personal favorite games of all time! The story is actually not my personal favorite from a FE game. That's not to say that it's bad though. The story is just fine, and successfully strings you along nicely with the events of the game. The characters are my favorite aspect of this game. The characters all feel diverse and interesting. Anyone can find at least one character to relate with and enjoy learning more about (although, I guarentee you will find many more). The music perfectly accomidates the gameplay. The music is iconic for this time period in FE. One day (hopefully sooner rather than later) I want to see a remake of this game that improves any little aspect that maybe wasn't perfect in this one to make it the best version it could be. Please, if you have a 3DS PLAY THIS GAME. It is a masterpiece in my opinion."
55,"
    Kitsune12354
  ","
    Feb 13, 2020
  ",10,"if you were to say ""i want to try playing fire emblem,"" i would beg you to play this game as your first game. this is the definition of fire emblem and it has truly left a huge impact on me with its story, characters, and gameplay"
56,"
    lastsid
  ","
    Feb 12, 2020
  ",8,"Second playthrougth. Hard clasic against first one on normal classic. And find game much more fun this time. I skip all the cutscenes and just focused on gamepalay. And i find fire emblem porbably best of its kind. Very enjoyable interface. Addctive mix of tactics and rpg with big portion of randomnes. Random chance of damage. Random skill gain on level up. Alot of times the game feel more like gamble than tactics.  Especially after i lose all team and stuck only with two main characters, which probably was little overleveld. Can they dodge enemy attacks 20 times in a row ar we need start mission all over again. Its probably sound frustrating but in reality it is very fun game. Ok, probably, this gamble style isnt how it is suposed to be played. People on the internet restarts the game if anybody dies. This way game probably would be more tactics than gamble. Best thing is elegant tacticas/rpg design and probably best tactical strategy interface i ever seen. Wors thing is story, i think. Prety boring and very anime style. And i am not the person who enterily dislike jrpg style story. Just found this one not particulary engaging."
57,"
    personinu
  ","
    Jan 29, 2020
  ",9,This is the 6th Fire Emblem game I've purchased and hands down my favorite in the series!
58,"
    tukumalu
  ","
    Jan 22, 2020
  ",9,A leap forward for the franchise attracting new user base while still retaining the core mechanics. The main characters might be less captivating as compared to previous installments.
59,"
    Spagh8tti
  ","
    Jan 16, 2020
  ",9,"My first Fire Emblem game, too bad I'm still new to this gameplay so I'm not as good as I'd like to be but I had a blast while playing it, the story is pretty OK, I wasn't too into it but the gameplay more than made up for it."
60,"
    frankzhang2046
  ","
    Jan 8, 2020
  ",8,"Probably my favorite 3ds game. Characters are well designed, dialogues are well written, the relationship and offspring system is the biggest draw of this game. Minor drawbacks: characters don't have feet, plot is relatively weak."
61,"
    LoamiG
  ","
    Dec 29, 2019
  ",10,"Los mapas las mecánicas son lo típico de un FE pero pulido, el juego es muy sentimental y eso es lo que te vende desde el principio, me gustó en especial que en este te van mostrando como surge el conflicto para la guerra (no como siempre que empieza todo de golpe y de un solo argumento no salen) En este se va dividiendo en tres etapas, tiene giros argumentales que llegan parecer forzados pero de hecho siempre dieron indicios, los personajes carismáticos."
62,"
    weskergamer
  ","
    Dec 19, 2019
  ",9,"I beat FEA 3 years before three houses and for me that was a 10/10 game, but when i played three houses and then try to ply again fea i feel very wierd haha, but even thought this game is awesome, the story is so good and the soundtrack is OMG so good. It dont have anything to envy to 3H"
63,"
    Enima
  ","
    Nov 15, 2019
  ",8,"The game that forever changed Fire Emblem, for the good or for the bad. It has a lot of quality of life content and fan service, while it saved the series, it also modified its nature."
64,"
    Thamygamer17
  ","
    Nov 5, 2019
  ",9,"Estamos quizas ante el juego mas querido de la saga y no es para menos.
Graficamente es un espectaculo para haber sido de los primeros que llegaron a la plataforma.
La historia que nos cuenta nos engancha y nos hacen querer siempre querer mas, el sistema del cuartel donde forjamos amistades con otros personajes es todo un acierto y le da al juego un dinamismo sin igual.

En definitiva un imprescindible de la 3DS"
65,"
    Raiohs
  ","
    Sep 22, 2019
  ",3,"Worst fire emblem Ive played. Has some good mechanics (some break the dificulty) but terrible writing, I felt like I was playing a fanfic, bad level design, where missions boil down to ""kill everyone""  and because of broken mechanics you can basically have super warriors who do all the work. No stratagy needed and bad plot makes this game a downer in the series"
66,"
    rocco30
  ","
    Sep 13, 2019
  ",10,"If you like strategy RPG's and haven't played this game, you are really missing out!"
67,"
    dantah
  ","
    Sep 13, 2019
  ",10,"The fun gameplay and the amazing 3D graphics all blend together to make something amazing. One of my favorite games in the series, Fire emblem awakening is an amazing game."
68,"
    yokans
  ","
    Sep 6, 2019
  ",9,"I am really impressed with the graphic, especially the field weather effects during some specific chapters. Not really a fan of srpg but this game is somehow different and I found myself enjoying the battle. Being able to choose between classic and casual mode is a nice idea as well. I wish it had more voice acting, and the voice glitch is really annoying if you wish to play with Japanese audio."
