,name,date,rating,review
19,"
    Visitbr
  ","
    Aug 31, 2023
  ",8,"a versão emerald parece ser uma correção do ruby, mas peca nas mesmas coisas"
20,"
    VLG
  ","
    Aug 23, 2023
  ",9,"The most complete pokemon game ever, and the last i have played. It had it all, and more. Hundreds of hours of fun."
21,"
    HydrophobikFish
  ","
    Jun 9, 2023
  ",9,"Among the strongest of the pokemon games, Emerald features a strong central narrative with themes that tie in to the legendary pokemon and various aspects of the world. It has a good balance of new pokemon and pokemon from prior generations, and well balanced bosses and puzzles. Overall an incredible complete package game."
22,"
    miguellopez99
  ","
    Jun 1, 2023
  ",9,85/100                                                                         .
23,"
    RatingRating
  ","
    May 29, 2023
  ",9,"This is truly a great game. This was one of the most fun experiences in Pokémon I ever had. I always felt a bit ripped off from buying an enhanced version as it was almost the same thing. But this one was different enough for me to think that it was a new experience. But I don't think that Wallace was a good champion because his entire team was water type. People complain that the champions have Pokémon that are not of their type specialty but in reality, different Pokémon types add difficulty to the game."
24,"
    Garde_Mystik
  ","
    May 25, 2023
  ",8,"gonna leave this as a filler, will edit if i want to do a full review one day. tl;dr is, these games are hoenn. they are amazing in most aspects, although they're pretty devoid of content outside the battle frontier, the battle frontier is filled with mostly bad concepts, some of the good ones have bad execution (battle factory actually punishes you for switch out your mons thanks to a bug that resets IVs when you switch Pokemon). if you don't care about the battle frontier nor like the battle frontier, emerald doesn't have much left to offer in comparison to newer pokemon titles. its postgame content is very overrated. the gen 3 battle mechanics are not great, emerald has a bug that makes soft resetting for shinies more difficult, emerald also doesn't have a great amount of Pokemon relative to its national dex to begin with, as Pokemon wanted to make sure it ALL went spread out across every Gen 3 title, does not have many of the quality of life benefits ORAS has. this game is essentially ruby and sapphire, but messier. it was probably rushed in and made for more profit. main adventure is easily one of the most replayable and rewarding in the series to this day. it's a great game to jump into if you want a quick, fun run through a pokemon adventure. don't expect much more than that though, unless you are willing to endure some of the worst battles you have ever played in your life via the battle frontier. that frontier was for sure quantity/quality and is the most overrated postgame feature in the series, next to Johto having a second region."
25,"
    JasonFajardo
  ","
    May 5, 2023
  ",7,"This one was my first Pokémon game, despite nostalgia this have some problems, bland rivals, the map its possibly the worst one of the franchise, the villains are the stupidest ones of the franchise and they changed Steven with Wallace but it's still a good game."
26,"
    skdcraw
  ","
    Apr 26, 2023
  ",8,"Emerald was a game that I played with half a brain when I was little, never understood it, and because it was my first introduction to RPGs, I thought I could overcome everything by leveling up. Although Pokemon actually had a simple rock-paper-scissors system, I couldn't understand this system due to my age and my lack of English, and I started to play the pokemon that I had started, but after a while I failed in long fights and quit the game when I couldn't progress in the game. I didn't even know the mechanics of catching Pokemon. So what kind of game is Emerald when you look at it critically now?

Pokemon games are very sweet games. I don't know if it's its own concept, but having a team of six pokemons at our disposal and pitting these teams against each other with different moves is a nice concept for RPG lovers. The sense of exploration in the game is always very nice. Even if the rewarding is very unbalanced, you want to explore everywhere, because the imbalance in rewarding can lead you to find something very beautiful in a very strange place. Also, it's definitely a nice addition that we can unlock things that are kind of like fast travel with the features where we load pokemons, almost like a metroidvania. These aren't new things, but they're things that are in this game, so I'm evaluating them. The biggest flaw of the game is that I think it's user-hostile. Yes, the game is very sweet, but I'm not sure if we are asked to continue playing or not. I have no idea how we played some of the exploits that we can close in today's emulator conditions. Catching a pokemon consumes a very unnecessary number of pokemon balls, wild encounters that you constantly encounter if you haven't bought a repel and make it even more difficult to walk somewhere. The game is slow in general and the animations are not beautiful enough to make it worth the waste of time. However, in today's conditions, thanks to game acceleration and artificial save points, these points can be covered up and the game can be played much more comfortably. But there is one thing that can't be glossed over, the game is a bit cryptic. Especially when I think that they made the game to appeal to children, the game can get bogged down at some points. So please don't make the same mistake I did and listen to the NPCs even if they speak very slowly because they will probably tell you where to go next. Even if you don't hang out in the main story of the game, why would I go back to the weather station and talk to a specific NPC there after finishing the game to get a legendary pokemon? Should this information be revealed to me?

Pokemon games are sweet games, their visuals and music are sweet too. There is nothing much to say. They even have some music that I think is extra good (Deoxys), but since Nintendo doesn't release it anywhere, it's very difficult to listen to it.

There's a sweet story that the game tries to set up, which is obviously better than the cheesy ""go collect all the pokemon"" story in Red and Blue. Also, I think it's very enjoyable to be able to fight with such big pokémon and then capture them and add them to the team. They even added some sweet side quests to the game.

Emerald is a sweet game. I know I've written this for the hundredth time, but I can't find a better term to describe this game. After FireRed, I'm satiating my Pokemon hunger with this game. Until I get a phone that can emulate the DS comfortably, I'm done."
27,"
    Spered
  ","
    Feb 28, 2023
  ",8,"My favorite main series Pokémon game.
Too much sea/ocean? It didn't bother me.
Stupid Enemy Teams? Yes, the dumbest of the main games.
I have wonderful memories of this game, me on the bed hitting the pillow, bedposts broken several times. A great endgame, the battle park remains the best endgame ever.
Another good thing about the game? Kyogre!"
28,"
    Mrpokemon
  ","
    Feb 25, 2023
  ",10,Mudkip.                                                           Do I need to say more?
29,"
    Giero
  ","
    Jan 3, 2023
  ",8,--------------------------------------------------------------------------------
30,"
    Sou_o_Storm
  ","
    Dec 20, 2022
  ",7,"My favorite pokemon game on gba.  The whole region, the legendaries, even the pokemons.  Everything about her is different and good, it's divinely well made.  Played it 10 times, and I always feel like I can still discover new things in the game"
31,"
    ColeEngo
  ","
    Nov 30, 2022
  ",9,My first and I'd say favorite pokemon game.  So much to do and figure out as a kid and a blast to replay.
32,"
    Daniel1516
  ","
    Nov 17, 2022
  ",10,uno de los mejores juegos de la gameboy advance                              .
33,"
    AlterFate
  ","
    Nov 17, 2022
  ",10,"Childhood favorite, great gameplay, solid difficulty, long and enjoyable endgame. This gen had some of the best pokemon designs, starters, and legendaries. What more could you want?"
34,"
    Newbboi
  ","
    Nov 6, 2022
  ",8,"Pokemon Emerald is the best GBA pokemon game aside from Radical Red and some other hacks but it's not too fair to count them. The game looks beautiful, the gameplay is very solid even without modern improvements. Overall I would recommend it. I don't think it's as good as the later entries or even some of the mystery dungeon games. Still one of the better pokemon games!"
35,"
    hector_bcn98
  ","
    Oct 31, 2022
  ",10,Perfección hecha videojuego de rol. Mejor videojuego del catálogo de advance y el pico más alto de la saga.
36,"
    Yaacgold24
  ","
    Sep 14, 2022
  ",10,This is from far the best pokemon game i've ever played. That's all i can say.
37,"
    Chastizer
  ","
    Sep 7, 2022
  ",8,"Pokemon Emerald is the standard in which I believe all future Pokemon games should be judged by. Hoenn is a great region filled with secrets areas to be explored and neat mysteries to solve. Battle Frontier is by far the best single player post game any game in the series has had to date. Story is good, gyms are good, the mons themselves introduced in this gen are cult classics now. There is a lot to love about this game and despite the remakes being out, this game still holds strong and sets itself apart from them in 2022."
38,"
    FireBroFilms
  ","
    Aug 15, 2022
  ",7,‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎
39,"
    Bidoofildivino
  ","
    Jul 17, 2022
  ",10,[SPOILER ALERT: This review contains spoilers.]
40,"
    Yessir5
  ","
    Jun 23, 2022
  ",7,Not as good as Crystal but still a good game. Double battles are dope. The battle frontier streaks needed to get the symbols are dumb considering all the RNG in Pokémon battles. Graphics could have been better considering what the GBA was capable of
41,"
    AShinyG1ratina
  ","
    Jun 21, 2022
  ",7,"Still missing several of the core mechanics that make Pokemon such a fun game to play (Phys/Spec split), but one of the better stories of the franchise and a really great OST."
42,"
    GDsReviews
  ","
    May 27, 2022
  ",7,"Emerald is significantly better than Ruby and Sapphire as well as Fire Red and Leaf Green thanks to one important addition in the Battle Frontier. This is easily the greatest post game of any main Pokemon game to this day, and wished it was in every Pokemon game it is so fantastic.

It also has a crazy fun twist in that you have two evil teams in Magma and Aqua scheming in it. In Ruby, Team Aqua helps you in your fight against Team Magma, and vice versa in Sapphire. Emerald still remains the only Pokemon game with two evil teams scheming in it, and is easily the greatest Gen 3 Pokemon Game by a wide margin."
43,"
    Uncle_Beth
  ","
    Apr 18, 2022
  ",10,"Having played Pokemon for over two decades I think the franchise's highest peak was in generation 3 and especially with the release of Pokemon Emerald. Gen 3 revolutionized Pokemon with the introduction of EVs, IVs, complex breeding, double battles, and the first and best iteration of the battle frontier to date. The world of Pokemon Emerald is vast, beautiful, and packed full of secretes. The music like always is incredible, the Pokemon designs and concepts are some of the best in the franchise, the post game is expansive, and the story is complete. Pokemon Emerald hits every single mark for a great Pokemon game and is in my opinion, the most complete experience in the history of the franchise. Generation 3 was also the final generation where catching them all was an actual challenge and rewarding goal. Since the introduction of wifi trading in generation 4, the task of catching them all has been trivialized to sitting on a couch throwing up virtual trades over the course of a few weeks with the more current games completely abandoning the concept by excluding significant portions of the Pokemon roster. Playing Pokemon Emerald today is still a ton of fun, but Pokemon is at it's best when there is a larger community to play with which will always be maintained with the most recent games. But, if you were there back in 2005 playing, trading, and battling with friends in person, working together to solve the post game puzzles and mysteries, and trying to catch them all, no experience has since compared to generation 3 and Pokemon Emerald."
44,"
    Shunior
  ","
    Apr 4, 2022
  ",10,De lo mejor que Game Freak nos ha dado antes de su total decadencia en las entregas más recientes.
45,"
    Krakonian
  ","
    Feb 22, 2022
  ",9,"I think this game is better than the Redfire version. More pokemons and a better gameplay, more things to do and a dope HUD."
46,"
    fanmadeendings
  ","
    Feb 15, 2022
  ",8,"Cool main game and incredible post game, just the whole third version thing is a little iffy when you think about it."
47,"
    JA121196
  ","
    Feb 5, 2022
  ",10,"Most people dislike the region of Hoenn (pronounced HŌ-IÑ not hōeén or hōeñ) do to it's lack of Pokémon type variety and the region being mostly water and forest.

For me emerald remains more then just a nostalgia trip... it is the most feature complete Pokemon game to date,
no need for fragile online only events and timed event Pokémon that are lost after services for offline or the event cartridges are locked up in the Pokémon vaults forever.

There was a few limited events during the 3rd generation but none felt necessary to seek out, noting made the game feel any less then a complete 16-Bit RPG masterpiece.

Do yourself a favor, play this Pokémon game."
48,"
    Federx
  ","
    Jan 30, 2022
  ",10,i'm biased as hell but it still deserves a full score. the best of the best back then
49,"
    miguelaceval3
  ","
    Jan 30, 2022
  ",0,"El único gran videojuego de Pokémon, todos los demás son infinitamente peores."
50,"
    SuyaSS
  ","
    Jan 27, 2022
  ",9,"Seriously great and a worthy improvement over Ruby and Sapphire. I think adding more content to the post game would have slightly improved it, the battle frontier is fine but there is Pokemon black and white postgame which is amazing. But the postgame in emerald is definetely better than Ruby and Sapphire postgame. Also , I think Steven Stone is a better champion then Wallace but both of them are pretty weak champions. It is great tho and proudly my first pokémon game completed."
51,"
    grimreapersims
  ","
    Jan 7, 2022
  ",9,....................................................................................................................................................................................................blank
52,"
    Superviery
  ","
    Dec 11, 2021
  ",10,"Qué gran juego, pega muy fuerte la nostalgia, es un sin parar de jugarlo constante incluso 16 años después. Música excelente, generación fresca con Pokémon guapísimos, con gráficos renovados y coloridos, buenos personajes, buenísima historia, dos equipos de villanos interesantes y es un juego bastante desafiante, sobre todo con un post-juego EXCELENTE que a todo el mundo le ha gustado siempre y que quedará para la historia como el desafío más imponente de Pokémon. Realmente es, sin duda alguna, el mejor juego de toda la franquicia, muy por encima de generaciones posteriores como la 5ª generación o la 7ª, que fueron decepcionantes."
53,"
    Orenji_Okami
  ","
    Dec 11, 2021
  ",0,"La peor gen de la saga, la 5ª es mejor, la 3ª es la cosa mas simplona que he jugado en esta franquicia, villanos simplones, una región monótona y encima con mucho agua, un coñazo lo mires por donde lo mires, en su día entiendo que la gente lo flipase porque los gráficos mejoraron con respecto a la 2ª gen pero han envejecido un poco como el culo."
54,"
    andrew9
  ","
    Nov 16, 2021
  ",7,pokemon                                                                                   .                                               .
55,"
    Bruninho1997
  ","
    Oct 13, 2021
  ",10,Muito bom!! Definitivamente este é o melhor jogo da franquia Pokémon! Muito completo e divertido!
56,"
    Third_Era
  ","
    Oct 8, 2021
  ",10,"In 2021 Emerald is still one of the strongest Pokemon games ever made. It provides a good challenge, great story - combining Sapphire and Ruby plot lines, and a large world that continues to expand as you play. There are a large amount of creatures, especially legendary Pokemon, and secrets that you can hunt throughout the game. Unlike more current Pokemon games, Emerald has a large amount of post-game content in the Battle Frontier (BF has been removed from later games for a more simplistic version that is far more boring - even Alpha Sapphire and Omega Ruby don't contain it...)

You cannot go wrong with playing this one."
57,"
    konjakthesober
  ","
    Sep 23, 2021
  ",10,Super awsome game. I only miss something like the vs seeker to easier rebattle old trainers but everyting else is so godd that its a solid 10
58,"
    ViKabbu
  ","
    Aug 8, 2021
  ",9,"Emerald is a masterpiece. Gen 3 is a masterpiece. If you haven't played Pokemon, you can't do much better than play this one."
59,"
    Melon_man
  ","
    Aug 2, 2021
  ",8,The best Pokémon game on GBA. I've spent way too much time in the battle frontier.
60,"
    MadzN
  ","
    Jul 28, 2021
  ",9,best gen 3 pokemon game! great game with great story and great music. Great game
61,"
    sebastianali
  ","
    Jul 17, 2021
  ",9,"Este posiblemente sea el mejor juego de pokemon. La música, increíble ya de por si para la GBA, una de mis bandas sonoras favoritas de los videojuegos, el hermoso pixel art que se ve excelente incluso a dia de hoy, la enorme cantidad de Pokemones, la jugabilidad perfectamente equilibrada a comparación de otros juegos de la saga. Pokemon Esmeralda es un juego bastante pulido. Quizá haya cosas que no hayan arreglado de otros juegos de la saga, como el cliché de la liga pokemon, o el hecho de tener que intercambiar si o si para tener la pokedex al 100% cosa que personalmente nunca me gusto. Aun asi, sigue siendo, al menos para mi, el juego mas refinado y balanceado de la saga a dia de hoy."
62,"
    brawler795
  ","
    May 31, 2021
  ",10,This is a quintessential pokemon game to play/own. It is the flagship gen 3 game and is a game I always like to replay to this day.
63,"
    manuel812
  ","
    May 29, 2021
  ",7,meh un juego decente pero podría ser mejor tiene un montón de potencial desperdiciado como la trama del padre o los equipos villanos que son los PEORES de la saga cosas que se deberían haber mejorado en esta tercera edición y aparte de eso donde esta máximo ;v  la historia es paupérrima la dificultad es buena y la region como tal tiene una buena exploración acuática ósea que esta bien
64,"
    PsychoJoona
  ","
    May 8, 2021
  ",9,POKEMON! Franchise that was good but not anymore :( But Pokemon Emerald is my favourite of the bunch! The soundtrack and catching Pokemon never gets old! Especially when you have the BATTLE FRONTIER when you beat the game! Awesome!
65,"
    GlebanBC
  ","
    Mar 13, 2021
  ",10,"In my opinion it's best pokemon game ever! This game is temporally Pokémon Ruby and Sapphire, but with new animations and combines of both games. For example you can Solrock, which is exclusive for Ruby, and Seviper, which is exclusive for Sapphire, in one game! It also have a new pokemon Rayquaza!"
66,"
    omniface
  ","
    Mar 8, 2021
  ",8,[SPOILER ALERT: This review contains spoilers.]
67,"
    frederik1478
  ","
    Feb 22, 2021
  ",7,"Pokémon journey with too much water
, I don't have so much to say about this game just feels like another Journey which not too much happening ,"
68,"
    Warbringer
  ","
    Feb 21, 2021
  ",9,Ruby and Sapphire games completed. Just awesome along the other 2 R&S games.
69,"
    Nikitosss95
  ","
    Feb 13, 2021
  ",10,"Pokémon Ruby, Sapphire and Emerald have a special place in my gaming heart. The Hoenn region and the third generation of the Pocket Monsters is arguably one of the best ever made. The region is exciting and not that easy to explore (you get new HM moves, my favorite would be Dive); the legendaries are awesome - Groudon, Kyogre and Rayquaza, Latias&Latios; the Pokémon League is challenging too at first, whether you fight Steven or Wallace; also the Battle frontier is an awesome bonus in the Emerald game!!! Very challenging and lots of fun!"
70,"
    Tmz
  ","
    Oct 6, 2020
  ",10,"Um Pokémon completo, instigante, diverso e lindo. É a entrada mais genial que já vi de uma nova geração com ambientes fantásticos e criaturas mais incríveis ainda"
71,"
    evelio28
  ","
    Aug 8, 2020
  ",4,[SPOILER ALERT: This review contains spoilers.]
72,"
    Sudipto19
  ","
    May 4, 2020
  ",10,This Was My First Ever Video Game. I Love This Game Because It Connects Me To Myself. An Exciting Storyline Along With A Brilliant Combination Of Pokémon. This Is My Favourite Game And Will Remain As Such Firever. I Still Remember My Best Bud Treecko Which Evolved Into My First And Most Nostalgic Sceptile. Handsdown! This Is The Best Game
73,"
    JohnCapala
  ","
    Jan 2, 2020
  ",4,"Almost the same game as Ruby and Sapphire but even worst. More HMs, more stupid fillers, almost no additions, same stupid story. This game has gotten old.

The only good addition was the Battle Frontier, and it's still something boring, repetitive and almost unplayable these days. There's even a place where the game plays for you, so fun!"
74,"
    MazdoTechno
  ","
    Nov 19, 2019
  ",8,"Even though Pokémon Sapphire holds a dear place in my heart, this is the true Hoenn experience
Pretty much everything you want in a Pokémon game is here, besides story. And don’t get me wrong Pokémon Emerald version has the best story if you look at it from Gen 1-3 only.
Amazing music
The game really feels “grand”
A great sense of adventure and mystery
Just a great entry into the Pokémon series"
75,"
    Kiraki1120
  ","
    Nov 16, 2019
  ",9,"This game is great and it enhances a lot the previous Ruby Sapphire games with the addition of the Battle Frontier. The story was better than Ruby Sapphire and the post game was revolutionary, giving a lot more possibilities after finishing the main game."
76,"
    MopOfVirtue
  ","
    Nov 14, 2019
  ",9,"A solid improvement upon Ruby and Sapphire. Between the direction taken by the story, and the introduction of the Battle Frontier, this game adds plenty to the 3rd Generation of Pokémon.

The game doesn't touch the heights of the 2nd Generation (Gold, Silver, Crystal), but it delivers one of the most enjoyable adventures in the series."
77,"
    DeltaHaven
  ","
    Nov 13, 2019
  ",8,"One of my favorite Pokemon games ever.
While its not too different from the previous versions (Ruby/Sapphire) and shares many of their flaws, this version does offer new and interesting story elements involving characters and legendary Pokemon and replayability outside of the main campaign in the form of access to more Pokemon from the previous generations to catch and train and, most importantly, the Battle Frontier which offer new unique challenges that will keep players engaged for a long time."
78,"
    Shadran
  ","
    Nov 10, 2019
  ",8,"Great game. I like diversity of map for this game combining forest, desert, ash fields, volcano and much more. Each location got some nice secrets rewarding you for keeping key items or HMs on you. Gym progresion is well done."
79,"
    ShawnEXE
  ","
    May 3, 2019
  ",8,"Music: 4.5/5
Game Play: 4/5
Graphics: 3/5
Story: 4/5
Time-Value: 5/5
Overall: 4.0/5"
80,"
    MadnessisRising
  ","
    Mar 5, 2019
  ",7,Back then i had to make a decision. Pokemon Leaf Green or Emerald. I choosed Pokemon Leaf Green while my fried went for Emerald. Of course he showed me the game and years later i finally played it but it wasn't that fascinating like the other generations. The map and the story was kinda boring and the only special thing about it were the new Pokemon. Think i made the right decision. Anyway the 3rd generation of Pokemon Games was the worst but it is still a decent game.
81,"
    richardribeiro
  ","
    Nov 14, 2018
  ",10,"One of my favorite Pokémon games, with a incrible history. Bether than Fire Red or Life Green"
82,"
    joacoandresen
  ","
    Oct 24, 2018
  ",10,"Great, fun, challenging and extensive. Pokemon Emerald improves on the ruby and sapphire games with a sort of new storyline and extensive post-game content. Easily the best game of the 3rd generation of Pokemon and the best GBA game money can buy."
83,"
    majoras_wrath
  ","
    Aug 1, 2018
  ",9,"personally,this game is my favorite mainline pokemon game today because of the unique pokemon of hoenn and the EVs and IVs mechanic was updated to include better customisation of pokemon stats and also secret bases are awesome. also while still being simple,the story was more detailed and a bit more epic then previous entries. with all of the good things i said about this game i have to say one bad thing and it that the game is pretty slow like ruby and sapphire but this is a normal thing for pokemon games.last thing i wanna say is that i didn't play ruby or sapphire just this game and all the things i said about them are only based around gameplay i watched."
84,"
    Diegochocho
  ","
    Jul 6, 2018
  ",7,"Me encanta la música del combate, la historia no me pareció tan entretenida, los diseños de los pokémon son mi favorito, pero en algunas partes me termina aburriendo."
85,"
    Thebulldog03
  ","
    Jun 9, 2018
  ",10,"This game was my First ever POKèMON Game, so I maybe just think it is the best POKèMON Game because of Nostalgia, but it Looks very good to this day and adds soooooooooo much more to Ruby and sapphire Like the battle frontier, the legendaries, the story etc."
86,"
    Matias8654
  ","
    Jun 1, 2018
  ",10,"Mi Pokemon favorito, ya no se cuantas veces lo he jugado pero es sencillamente perfecto, me gustaría verlo como remake en la nintendo switch o en el 3Ds como paso con las otras versiones"
87,"
    FairandSmartM8
  ","
    Apr 19, 2018
  ",4,"Not a bad game by itself, but the least inovative of all the famous ""third versions"" pokemon games tend to receive during their generational cycle. While previous entries like Yellow changed the story in concrete ways, and Crystal fixed less playable aspects, here the story is changed only superficially, with the evil teams doing the EXACT same things except taking turns instead of it being one or another, and some short cutscene at the climax, not enough to bulk up the relatively lacking RS versions."
88,"
    kiank
  ","
    Jan 7, 2018
  ",9,Emerald version was a great pokemon game that helped define my childhood.  I remember catching my Rayquaza and this being the first pokemon game that I completed.  This helped spark a childhood filled with pokemon and it will be one of my most cherished game.
89,"
    Manoel20053
  ","
    Dec 29, 2017
  ",10,"Jogo muito bom, os pokemons dessa geração são (MAIORIA) muito criativos, tem boas batalhas de ginásio e e uma história divertida, sem falar dos diversos personagens e vilões, minha nota 10."
90,"
    k1t3
  ","
    Dec 2, 2017
  ",9,"Amazing game. Not necessarily a ""true"" RPG experience but still, I have beat it almost 5 times and I still find and learn new things in this amazing franchise. There is a lot to do especially post-game."
91,"
    Sausage22
  ","
    Nov 7, 2017
  ",9,"The definitive version of 3rd gen games, it adds some post game gimmics and changes plot a little. It's really the same game, but it's still a great one, so if you never played Ruby and Sapphire, give it a try."
92,"
    SrPepe
  ","
    Oct 30, 2017
  ",8,"Es un muy buen juego. Es mucho más recomendable Pokémon Esmeralda que Pokémon Rubí y Zafiro, más completo y mucho más entretenido.   Aguante Rayquaza."
93,"
    iamkushank
  ","
    Oct 27, 2017
  ",10,"For me, this game is a definite 10. This was the very first Pokemon game I had ever played and because of this game, I started playing other Pokemon games. The graphics for this game was very good for its time. I really love the top view style of the game with chibi characters. All the Pokemon were creatively designed. Also, loved the story on this game. The characters are loveable. I always play this game as a boy and I really love the relationship that is shown between the characters, especially with May."
94,"
    Captain_Faramir
  ","
    Apr 1, 2017
  ",9,"9.7 - Along with Ruby and Sapphire, Emerald was among the very revolutionary Pokemon games, and is one of my favorites in the franchise. After beating the game there is still a lot to do since there are tons of legendaries to catch (and very difficult to catch), especially ones that cannot be caught in most of the games."
95,"
    Signas501
  ","
    Apr 3, 2015
  ",10,"Pokémon Emerald is the third release for generation 3, better sprites, more pokemon locations, and patching bits of the music. The game still takes place on Hoenn, protagonists being May, (Sapphire) and Brendan, (Ruby) still keeping both of the teams, Aqua and magma to fight between the legendary Kyogre and Groundon."
96,"
    Abbsa
  ","
    Mar 23, 2015
  ",10,"I remember so much from this game from the first moments when you are in a moving truck to the moment I found Rayquaza in that tower and forgot to save before, failed and then saved -.- i was not a very smart kid."
97,"
    bloop
  ","
    Jan 24, 2015
  ",10,"This game is awesome, idk how the derp critics gave it a 76, oh herp derp its like the other two, ok does that mean its not a good game? good job not knowing how to do your job."
98,"
    Roman_Cohort
  ","
    Dec 10, 2014
  ",10,"This game Really Encourages you to train not just your favourite six pokemon, but to train all types. The gym battles are harsh as you move on so its recommended not to avoid opponents and wild pokemon. the old graphics are still good and I believe are the best in emerald. It does get confusing on where to go etc. But Getting the legendary pokemon rayquaza repays all the hard efforts you been through, plus makes legendary hunting easier-ish. I give it a 9.7, there can be a few improvements but are minor."
99,"
    55223Aufal
  ","
    Nov 19, 2014
  ",10,"This game was my childhood, its amazing, from every aspect of strategy and adventure. I highly recommend it to anyone who has never played it, and also for people who have played it before."
100,"
    Steeldude
  ","
    Oct 13, 2014
  ",9,"Hoenn is the best region in terms of variety and is really fun to traverse through. Gym leaders are no pushovers and the game proves to be decently challenging. The lack of post-game (I don't like BF) is sad, but this game definitely does not disappoint in other areas."
