,name,date,rating,review
22,"
    Falchion
  ","
    Jan 25, 2019
  ",0,"I cannot in good conscience say anything good about this game or the other 2 routes because there is nothing good to say. It had terrible writing, characters only ranged from bland to terrible and were largely unlikable, the debuffs that replaced weapon durability were ridiculous, the shoehorned in waifu mechanic with it's ridiculously bad excuse for the children being playable only hurt the game even more, the fanservice was really cranked up (Bath houses? Seriously?). The main character was a self-insert mary sue who in Conquest, was treated like a doormat to justify anything that happened. Most importantly, Fates failed to capture anything that made FE, FE. I am a long time FE fan and I can honestly say that this is NOT Fire Emblem. None of this is what Fire Emblem is about. It didn't even feel like an actual FE game. It felt like a grossly anime knockoff trying and failing to be it. So anyone thinking about getting this game, it's truly not even worth looking at"
23,"
    Avoidedknave
  ","
    Jan 9, 2019
  ",5,"Good gameplay, good supports, absolutely horrible story do not trust the people that say otherwise"
24,"
    XV_
  ","
    Aug 5, 2018
  ",9,"I like that Conquest doesn't f*ck around, from beginning to end it offers you a thrilling and challenging experience where a simple bad choice can lead you to say goodbye to your favorite unite or waifu if your'e in that kind of thing or even restart your game from zero. The music if not amazing is really good and as any FE game it has a ton of characters that are interesting for the most part, the game play is brutal and you can't grind so you better choose a balanced team and stick with them till the end or be like me and use everyone and suffer from that. The thing is that the story and that was my only issue also with FE Awakening, at least for me doesn't match the heights of the game play or the characters it has, it feels so generic that you see everything coming from miles away, also the English dub is not that bad because there are a lot of lines but is kinda annoying and you can't switch it to Japanese. In the end Conquest offers a pretty solid game play and solid experience that puts you in the shoes of an strategist, if only the story was at least a little more original and interesting this game could be a masterpiece."
25,"
    Invader9
  ","
    Jul 9, 2018
  ",10,"In case you're wondering, yes I have played "" Birthright "" as well **** was alright, a little too easy for me but not bad. With that out of the way, let's talk about "" Conquest "" . This game is amazing! In fact, I'd even say that it became one of my new favorite video-games of all-time. The story follows your avatar ( Corrin ) who was raised in the kingdom of Nohr, ruled by King Garon. After a while, you run into the Hoshidans, who claim to be your birth family. It's up to you to make the ultimate choice, fight with your birth family, or side with the Nohrians who have raised and loved you for years. This game has a decent storyline that is very heart-felt. The game is one of the few games to actually pull at my heartstrings and make me tear up. The gameplay is great, it's easy to get the hang of and it is very addictive. Unlike the missions in "" Birthright "" ( rout the enemy or defeat the boss ) the missions in this one are very unique and they don't make the game feel repetitive ( defend the area, escape with all units, defeat all bosses in 20 turns, etc. ). The soundtrack is flawless ! It fits the tone of the game perfectly and they are very pleasing to listen to ( "" Lost in thoughts all alone "" is one of the best songs I've heard in a game. ). So overall, this game is a masterpiece. I can't think of one thing I had a problem with ( despite some plot-points I won't spoil. ). This game is smart, well-crafted, emotional, and highly addictive. One of the few times I would call a game perfect. 10/10"
26,"
    megabear
  ","
    May 21, 2018
  ",0,"I bought this game due to good reviews.  I feel as if I've been duped because it lacks a soul.  The story is so generic and bare, and the horrible voice acting sounds just like it's been copied from Pokemon.  I may have enjoyed the game if I was 12, but no.  I highly recommend against this game"
27,"
    SomeName
  ","
    Mar 28, 2018
  ",6,"A good challenge and fun to play as a strategy game. However, the setting, plot and characters leave much to be desired.

+Maps now have diverse objectives and are generally well-designed. Reinforcements appear at sensible moments & locations and do not have the potential to completely screw you over like they did in FE: Awakening.
+The class system still needs a guide to make sense of, but it does allow for more varied characters over different playthroughs.
+There is a good range of difficulty and I found myself playing different styles throughout the chapters.
+Some of the character support conversations are genuinely cute and pleasant

-The setting of fighting for the seemingly darker empire that is Nohr is a good start. Unfortunately it becomes clear that only the King and his henchmen are evil and that all of your royal sibling are lovable goody-two-shoes, which is a lame cliche and results in no real character development (as nothing changes).
-The chapters adopt a predictable pattern of ""go defeat X for your evil king and complain about it"", which grows really tired after the 10th time.
-Not much is explained about the world. Entire nations pop into existence when the plot demands it and vanish into obscurity right after the respective mission is done. The world doesn't feel very alive as a result.

Overall the game is fun to play, but the story segments are so weak that I just stopped reading them around half-way through."
28,"
    YoungLink4
  ","
    Nov 5, 2017
  ",5,[SPOILER ALERT: This review contains spoilers.]
29,"
    Wake_loms
  ","
    Apr 27, 2017
  ",9,"Despues de cambiar la formula en aweakaning, Fire emblem fates es una entrega que la toma y la mejora exibiendo una jugabilidad muy enriquesida en base a los mapas, esto, una historia increible y todos los elementos que hacen que te enarmores de un FE, mas una interaccion online muchisimo mejor que en la entrega anterior de la franquisia"
30,"
    Rstiles7
  ","
    Apr 17, 2017
  ",8,[SPOILER ALERT: This review contains spoilers.]
31,"
    marvs869
  ","
    Mar 11, 2017
  ",9,"I love this game because of the fact that it returned to its roots in regards to the challenges of each chapter. Chapters usually have a gimmick to gives an advantage/disadvantage to the players but this isn't apparent in Conquest. I was especially surprised in Chapter 10 which required you to defend the line for a number of turn.
Gameplay is a 10, however Story is a sad 6 for me and everything else like characters, QoL improvements eventually led me to a9"
32,"
    BrunoZibordi
  ","
    Mar 3, 2017
  ",7,"PROS:
-fun gameplay
-great characters(although many are Awakening's characters refurbished).
-great interactions(as expected in a Fire Emblem game).
-great but few cinematics.
-visual improvements from Awakening battle system.
-amazing level design. Every map is unique and offers a new challenge.
-strategic to the extreme. In hard mode, 1 bad move usually represents the death of a character, or a reward missed.

CONS:
-strategic to the extreme. In hard mode, 1 bad move usually represents the death of a character, or a reward missed.
-overly simplistic storyline, full of deus ex machina and childish resolutions.
-characters are in many ways copies of Awakening's children. Many are direct copies, like Odin x Owain.
-characters are too archetypical, one-dimensional. The main villain is kinda ridiculous, sometimes being bad for the sake of being bad.
-Unbalanced difficulty. You're aways outnumbered by large, under leveled, poor, can't afford weapons, can't afford basic health itens, can't find money enough, die in battle with 1 single mistake, and sometimes around round 20! Damn, they could at least let you grind without having to pay for a dlc...
-""My Castle"" mechanics are repetitive in a Farmiville way, after some time you basically ignore the castle and just play the chapters/paralogues."
33,"
    ItsACookie
  ","
    Jan 7, 2017
  ",9,"Conquest is a must have for those Fire Emblem fans who want to prove that they are more than just casual fans of the series and up for a fun challenge. Some maps (for inexperienced players) can be notoriously challenging. But with that comes the satisfaction in micromanaging each units move during the mission and finally finishing it after a myriad attempts. If you find yourself easily frustrated and have little experience playing Fire Emblem games, I really recommend Birthright, or if you insist you want to side with Nohr: to only play on Normal+Casual mode on Conquest.

Fire Emblem Fates is an excellent follow up to Awakening on the 3DS. It boasts a *very* powerful soundtrack, eye-candy cut scenes and a polished battle system. The small loss in quality that some people accuse it of having in terms of plot/dialogue it makes up in the quantity of having Conquest, Revelations and Birthright. It does suffer from serious localisation issues, resulting in some very obsolete and pointless game features (ex: private quarters/character bonding outside support dialogues).
The castle system introduced in this game is not perfect but is extremely enjoyable for those who want to customise their team to the max, and although its been abused, offers some interesting aspects to the game.

As a side note - Please ignore anyone complaining about localisation. Yes, a few features were lost but boo hoo we aren't playing fire emblem so we can pet/marry our favourite characters, that's a completely different genre people. Please appreciate the wonderful game we have been granted by our friends at Nintendo."
34,"
    Arturismo
  ","
    Dec 12, 2016
  ",10,"Improves the already incredible Fire Emblem Awakening in the most important aspect it lacked: difficulty. No longer a great game which ends up in the try a quest- fail- farm until you are OP as **** then retry. This time, you really need to play strategic and almost perfect turns in order to advance. That alone will justify the flaws : story and such."
35,"
    VirgonoShaka
  ","
    Dec 10, 2016
  ",8,"As a longtime Fire Emblem fan, I always have liked the more difficult games of the series, so I picked this one up hearing that it was going to be difficult. It lived up to this claim. The game is tough, although the level of difficulty goes on from unfair to easy, and that can hurt the game. The story is fun, dark, and has some full emotion moments, but some of the interactions between the characters are really not good. I know that in japan the features are more into fan serive and I know that is what drives in a lot of the fans over there, but I've never very into that stuff, so it annoys me that resources where put into that instead of more interesting interactions or more item variation, or skills. Nevertheless, I've had a lot of fun, and have good hope for the future of this series. If you enjoy Fire Emblem, strategy games, or good story drive games, this is definetily recommended."
36,"
    Zachshen
  ","
    Dec 8, 2016
  ",5,"Positive: Subpar but slightly entertaining gameplay.

Negative: Awful story, bland one-dimensional characters and non-sensical extra features.

I recommended playing older Fire Emblem titles before playing this abomination, preferably Fire Emblem (GBA) and Fire Emblem: Path of Radiance."
37,"
    MCV
  ","
    Nov 16, 2016
  ",10,"Excellent game. While the story is not exactly the best, the characters are great and gameplay is amazing. The level design is top-notch and the music is definitely a plus. Its a must have for anyone who likes Fire Emblem or strategy games.
If you are reading this, please understand that many of the other negative reviews are incredibly childish and are not even related to the core of the game. People like them want to be treated like adults, but act like children when complaining about missing features that only deprived losers would enjoy."
38,"
    DectorEy
  ","
    Nov 7, 2016
  ",7,"Fire Emblem Fates:  Conquest boasts to being a tribute to classic Fire Emblem games with no level grinding, more difficult and dynamic gameplay.

To begin with, the story is horribly written and portrayed for Fire Emblem games.  The villain of the game is already revealed to you before you make your decision on whether to defend Hoshido or Nohr, which makes choosing to be on Nohr's side in this case to be meaningless.  The villain can be dumbed down to ""rah rah evil!"" and doesn't leave as much of an impact as the previous games, usually with a king from a different nation threatening dominance onto other nations.  Not to mention that a lot of deus ex machina conflicts regarding the main protagonist ruins the overall immersion of the game.  I can also conclude that it's one of the worst written games in the franchise, which is sad considering how much time and effort was spent into making the script for the game.  However, the game presents really well in my opinion.  It has a great soundtrack and its art-style is terrific.  The character designs aren't half bad either, and I didn't have an issue with how the game looks overall.

Although it may have sounded like I was praising the gameplay before, it's very wishy-washy.  The gameplay isn't bad, but Fire Emblem veterans are going to have issues adjusting to this style of game.  To begin with, pairing up is still a mechanic, but is more balanced, as the enemies can pair up as well.  Pairing up was broken in Fire Emblem Awakening, so it makes me glad to say this.  However, the game has decided to put more emphasis on character interactions than strategic gameplay, which I think was a horrible mistake.  In previous Fire Emblem games, the support system was always a minor side gameplay element meant to elevate the characters, their personalities, and the story as a whole.  I don't have a problem with this, as if you do your research and match certain characters correctly with others, you can have amazingly strong child units.  Though, here's the kicker:  Unlike Fire Emblem Awakening, children units hold no purpose to the overall plot of Fire Emblem Fates.  It serves no purpose and is just a means to pair with units and to get overly stronger units with better skills.  If that's what you want to do with your Fire Emblem game, then that's fine, but I think it's an overly forced mechanic without significance.

Regarding weapons, I have both a good and a bad thing to say about it.  The good thing is that weapons are color coded, making the weapon triangle more diverse and allowing for more strategy.  However, none of the weapons in this game, with the exception of staves, can break.  It makes a lot of the special unbreakable insignificant in comparison and breaks a lot of the immersion in general.  One thing that I hear a lot is that this is the harder version of the Fates collection, and although it is difficult, with a bit of trial and error, you can definitely make it past on normal mode without too much difficulty.  The map design is also quite varied, allowing for a lot of interesting chapters.

Overall, Fire Emblem Conquest is a good game, but it doesn't quite reach the potential of what's considered to be a good Fire Emblem game.  If you want to get into the Fire Emblem series, then you should probably get into Blazing Sword or Sacred Stones, as both games are cheaper to get on the 3DS eShop, and provide a much better first time experience.  If you're a Fire Emblem veteran and (somehow) haven't played Fates to this point, then know that this isn't reaching the quality of the GBA and Tellius games."
39,"
    birdman3
  ","
    Oct 7, 2016
  ",9,"You'll notice the negative reviews due to censorship- while I disagree with the concept of censorship, I'm glad  they did it in this case. The scenes that you spend with your spouse are awkward enough as it is- I'm glad that they removed the minigame that was in the Japanese version. It would have been terribly cringe-worthy. I know next to nothing about the missing dialogue (and I can vouch for the fact that the voice acting is absolutely minimalist), but the writing that is present in the game is on par with that from Awakening- no better, no less.

With that said, the actual game is one of the most exciting things to happen to Fire Emblem since I've been a fan. The game retains its strong strategic/RPG roots, but it also mixes up its strategic balance to make things seem fresh. You no longer have weapon durability, but now you have to determine which weapon is best for each situation. You now auto-attack with neighboring units, unless you decide to pair up with another unit to increase your stats. Do you want damage, or survivability? I love the inclusion of shurikens/throwing knives, which are designed to weaken your opponents. Soften them up with a ninja attack and then finish them off with a coordinated follow-up. These kinds of strategies mix up everything that I implemented in Awakening. I loved how this game was also very challenging- I started off on Hard, and about 2/3 the way through I had to tone down the difficulty. That last bit of the game was very easy, but I'd had enough of a challenge by that point. The beautiful animated cutscenes return (although I will always wish they had more of these), but I felt like the fan-service given by Camilla was absolutely over-the-top and unnecessary. I have to be wary of playing this game around my wife."
40,"
    ZachClapps
  ","
    Sep 26, 2016
  ",9,[SPOILER ALERT: This review contains spoilers.]
41,"
    SNESStarter
  ","
    Sep 17, 2016
  ",10,"Amazing. Incredible. Unmatched. The Fire Emblem series is the greatest strategy game franchise in history and Conquest proves what we already know. It's a step down in quality from Awakening, but even then it is still the game of the year."
42,"
    SRNathanfan279
  ","
    Sep 7, 2016
  ",10,"Hey V-sauce, Michael here! I'm going to be reviewing the newest addition to the nintendogs series of games, **** emblem: tales from the viet congs. In this game, you assume the role of Tupac, the prince of the Iz Israel kingdom with the power to turn into a **** rattle snake. Tupac is the supposedly the son of suge knight but is later beleived to be a clone created by mr Shigeru miyamoto to counter the god awful sales of twillight **** Tupac then joins the power rangers as they proceed to find the **** emblem. Overall, I give thus game a 10/10"
43,"
    FlameNoir
  ","
    Aug 11, 2016
  ",1,"The story is too basic, half of your allies are **** your Main Character chose to side with the bad guy kingdom instead of his family... the list goes on.

But worst of all: Conquest was supposed to be ""challenging."" And chapters 1-9 were just that: difficult, made hard enough to test you considerably, but not unreasonable. However, chapter 10 was a difficulty spike the likes of which I had never seen before. It went from ""difficult"" to ""psychopathically sadistic."" I picked ""hard"" difficulty, and 1-9 were just that: hard. But chapter 10 took it up to Lunatic-difficulty levels. I have played the entire Advanced Wars series, and 3 fire emblem games before this one, and I expect better than this difficulty-spike BS from Intelligent Systems. 1/10 because I feel betrayed as a player, as a customer, and as a fan of the series."
44,"
    lambor
  ","
    Aug 8, 2016
  ",9,"A great game, I have sunk so many hours into this that I can't even complain that it made me buy the optional alternate paths and DLC as even including those into the cost, it has still been great value.  I prefer the characters in this to Birthright and there was more variety in the missions making this the better game but I would recommend playing Birthright first as inevitably you'll want to see the story from that side and it serves as a good warm up.
Conquest is hard, even on it's lowest difficulty. I have no idea how people defeat it in hardcore mode."
45,"
    Lone_Wolf_Sones
  ","
    Aug 7, 2016
  ",9,"Fire Emblem Fates: Conquest is a worthy followup to the critically acclaimed Fire Emblem Awakening. It needs to be said however that Conquest is designed to be more difficult. If you want a challenge? Conquest will test even the most seasoned FE fans.

It needs to be said that FE:Fate's presentation is top notch. The cutscenes and character animations are well done. The character models themselves actually have feet! In areas like my castle you can tap the L shoulder button to zoom down and see your surroundings in 3rd person. In battle the camera shifts from top down to also zoom in on your surrounding terrain.

Conquests' story can be best described as siding with your adopted family the Nohr empire. Birthright on the other hand has you siding with your blood relation of the Hoshido. But as any Fire Emblem vet can tell you; its a bit more nuanced than that. Birthright and Conquest essentially start the same. At mission 5 you will then branch off into that version's storyline. Birthright is the easier more accessible version. It allows you to grind and fight random battles to build up your party. Conquest on the other had requires careful thought and planning to succeed.

Fates introduces some new mechanics that shake up some classic Fire Emblem staples. Weapons no longer take durability damage (aside from staves and rods). The map can be altered using what are called Dragon veins. These spots can create bridges, level mountains and more.

The game also introduces a new area called My Castle. You can build buildings such as shops, mess hall, fishing pond and more. These often offer items that you can use in a number of ways. In my castle you can also invite party members to your private quarters to boost your relationship. The dating sim elements of Awakening have been expanded here in that once you marry you will have new options within your private quarters. You may also have to use the stylus to wake your significant other for instance.

My castle also has a little bit of online multiplayer in it that allows you to siege other player's castles and defend your own as well.

Its advisable to play Birthright first followed by Conquest and then Revelation. Buying physical copies of both is essentially a waste of money because you get the others at a cheaper price as a download once you own one version.

Overall Conquest is an excellent part in one of the most expansive Fire Emblem tales to date."
46,"
    TearsMacabre
  ","
    Aug 1, 2016
  ",9,"Both Fates games improved on or matched Awakening in the best ways possible. The gameplay was fun - I personally prefer the challenge Conquest provides, but all three routes were enjoyable by themselves. If you're new to the series, Birthright is probably better to wade into.

The story and characters are what really hit it home for me. I got so attached to many of them, and the story was great. I played through Conquest first, and when I played through Birthright, I felt so guilty for betraying the Nohrians.

There weren't quite as many choices as Nintendo was implying, but honestly, I didn't mind. I was too preoccupied by the game itself to notice until I was done playing."
47,"
    ZHR
  ","
    Jul 28, 2016
  ",8,"The game is a fun tactical RPG with fun levels, great difficulty and a pretty good story. However, their are some negative things about the game as well, such as the limited levels. I know that Nintendo wanted to make the game hard by providing limited opportunities for exp, but the problem with that is that unlike Awakening, their are barley any paralogues beside Mozu's and the children. And besides Mozu's level, most of them have high level enemies, making it extremely hard to level up your low level characters. Also, a lot of things about the plot don't make sense unless you play Revelations and/or the DLC, like Azura vanishing at the end. But those little things, I believe, don't matter when the rest of the game is so good. The game isn't perfect, but still good enough to be one of my favorites."
48,"
    Rex2G
  ","
    Jul 17, 2016
  ",10,"This game is practically flawless. The gameplay is excellent, and provides a true challenge on hard/classic mode, as well as a no-grind experience. I couldn't care less about the ""censorship"" of this game, since I'm not that interested in supports, and the cut minigame feels like a weird waifu stuff, already all too present in the game anyway. But as I said, in my opinion the point of the game is the game itself, which is excellent and probably the best thing that could come to the late years of the 3DS, not the relationships between characters.
Overall, I'm truly grateful to Nintendo and to Intelligent Systems to have revived those series, even if on handheld, and I hope that we will get more of the same vein in the years to come."
49,"
    rodericrinehart
  ","
    Jul 10, 2016
  ",10,"Fire Emblem is definitely one of my top 5 franchises ever, and I think superior to XCOM as the best turn-based tactical strategy game, and with far better story and character development on top of better tactics. Conquest is the more difficult of the three and will demand your attention and caution, even on normal difficulty. It expands and improves on everything in Awakening and keeps all the good stuff, exactly what a sequel in a long-running game series should do. I really hope they make amiibo for the top 5-6 characters from the trilogy. I would buy them all!"
